year,state,county,fips,loan_average_orig,income_average_orig,count_orig,value_orig,fips,native_loan_average_orig,native_income_average_orig,native_count_orig,native_value_orig,fips,black_loan_average_orig,black_income_average_orig,black_count_orig,black_value_orig,fips,asian_loan_average_orig,asian_income_average_orig,asian_count_orig,asian_value_orig,fips,white_loan_average_orig,white_income_average_orig,white_count_orig,white_value_orig,fips,hawaiian_loan_average_orig,hawaiian_income_average_orig,hawaiian_count_orig,hawaiian_value_orig,fips,not_applicable_loan_average_orig,not_applicable_income_average_orig,not_applicable_count_orig,not_applicable_value_orig,fips,not_provided_loan_average_orig,not_provided_income_average_orig,not_provided_count_orig,not_provided_value_orig,fips,no_co_app_loan_average_orig,no_co_app_income_average_orig,no_co_app_count_orig,no_co_app_value_orig
2000,05,063,05063,51.93,46.86,333,17294,56023,145.0,39.0,1.0,145.0,40075,43.75,24.25,4.0,175.0,,,,,,28017,43.92,52.03,238.0,10452.0,41027,99.69,41.92,13.0,1296.0,26033,59.1,54.81,72.0,4255.0,21089,122.4,110.6,5.0,612.0,,,,,
2000,38,099,38099,36.75,51.44,110,4042,40075,27.33,25.33,3.0,82.0,51680,61.82,40.44,143.0,8840.0,,,,,,40149,45.92,52.48,71.0,3260.0,27019,160.69,85.96,26.0,4178.0,36007,60.56,53.8,376.0,22770.0,47153,62.0,42.5,2.0,124.0,,,,,
2000,48,437,48437,56.03,55.66,38,2129,18031,83.0,38.75,4.0,332.0,24031,167.9,104.39,1574.0,264282.0,,,,,,44007,101.12,69.06,7384.0,746685.0,45049,26.33,29.44,9.0,237.0,20131,43.67,47.33,3.0,131.0,39157,89.5,36.75,4.0,358.0,,,,,
2000,47,113,47113,86.98,71.02,1778,154646,16087,5.0,19.0,1.0,5.0,24029,63.43,40.96,28.0,1776.0,,,,,,04021,96.7,65.73,2600.0,251410.0,45061,33.0,25.0,1.0,33.0,72129,64.44,56.56,9.0,580.0,28073,58.0,18.0,1.0,58.0,,,,,
2000,29,189,29189,124.2,83.39,27695,3439734,51680,76.5,36.0,2.0,153.0,19083,64.0,29.0,1.0,64.0,,,,,,55081,63.88,50.87,395.0,25233.0,18071,24.0,57.0,1.0,24.0,20047,26.0,27.33,3.0,78.0,21079,62.0,40.0,1.0,62.0,,,,,
2000,36,111,36111,99.8,78.68,2597,259182,24031,163.03,97.89,90.0,14673.0,21167,60.71,35.29,7.0,425.0,,,,,,42019,99.08,68.99,3351.0,332026.0,28039,45.0,33.0,1.0,45.0,41027,108.11,87.04,56.0,6054.0,16001,122.23,72.23,70.0,8556.0,,,,,
2000,21,013,21013,45.49,42.39,277,12602,24029,80.0,85.0,1.0,80.0,42021,47.73,51.0,15.0,716.0,,,,,,06051,187.76,214.93,589.0,110593.0,42029,109.36,89.78,114.0,12467.0,45049,50.08,42.44,61.0,3055.0,55055,104.0,49.25,4.0,416.0,,,,,
2000,46,005,46005,48.05,57.12,190,9129,19083,38.0,33.0,1.0,38.0,41029,96.22,43.22,9.0,866.0,,,,,,46005,48.17,57.53,177.0,8526.0,21059,153.2,166.8,5.0,766.0,27019,130.91,119.86,291.0,38094.0,39111,43.0,16.0,1.0,43.0,,,,,
2000,19,169,19169,92.58,64.02,1235,114336,38081,10.0,16.0,1.0,10.0,48451,46.83,53.17,24.0,1124.0,,,,,,51115,111.89,90.19,168.0,18798.0,48415,34.5,43.5,4.0,138.0,45061,48.51,31.02,63.0,3056.0,26059,125.0,49.5,4.0,500.0,,,,,
2000,55,009,55009,94.49,67.42,6883,650389,21167,14.0,42.0,1.0,14.0,47001,63.38,46.64,39.0,2472.0,,,,,,17153,48.07,37.53,15.0,721.0,54055,79.5,35.0,2.0,159.0,18071,57.36,45.7,103.0,5908.0,18087,64.0,39.0,4.0,256.0,,,,,
2000,34,015,34015,98.54,73.81,5119,504418,41029,115.59,84.16,32.0,3699.0,13259,46.21,34.21,14.0,647.0,,,,,,51125,105.43,112.59,290.0,30575.0,22019,85.89,72.05,19.0,1632.0,28039,55.6,46.8,45.0,2502.0,21179,101.0,41.5,2.0,202.0,,,,,
2000,39,163,39163,56.67,43.66,158,8954,42021,47.2,22.8,5.0,236.0,21017,54.6,36.1,10.0,546.0,,,,,,29111,51.0,37.93,29.0,1479.0,47029,82.5,40.75,4.0,330.0,42029,136.65,97.06,1820.0,248702.0,26029,78.0,118.0,2.0,156.0,,,,,
2000,01,063,01063,41.54,36.33,98,4071,48451,67.67,39.33,6.0,406.0,48469,72.09,46.61,23.0,1658.0,,,,,,29195,47.92,47.55,374.0,17923.0,18143,27.0,23.0,1.0,27.0,21059,64.93,52.65,251.0,16297.0,47019,68.0,46.33,3.0,204.0,,,,,
2000,31,087,31087,38.88,38.75,8,311,47001,37.86,35.0,14.0,530.0,05095,29.89,27.54,28.0,837.0,,,,,,27075,62.87,56.76,225.0,14145.0,48479,75.48,66.06,1263.0,95329.0,48415,46.83,47.08,12.0,562.0,45053,82.0,68.0,3.0,246.0,,,,,
2000,28,127,28127,53.55,46.36,373,19975,21017,108.67,63.0,3.0,326.0,47089,83.0,39.17,12.0,996.0,,,,,,28151,71.46,61.43,260.0,18579.0,48349,40.91,34.09,43.0,1759.0,54055,51.54,45.84,122.0,6288.0,39133,77.85,45.26,27.0,2102.0,,,,,
2000,34,027,34027,202.77,123.65,10137,2055459,29153,77.25,30.75,4.0,309.0,45011,71.45,35.77,98.0,7002.0,,,,,,01055,72.01,53.4,1452.0,104561.0,29189,120.61,85.97,198.0,23881.0,22019,66.06,61.72,452.0,29858.0,29167,62.56,39.44,9.0,563.0,,,,,
2000,18,023,18023,65.65,51.14,906,59482,48469,83.8,64.0,5.0,419.0,55037,193.0,56.0,1.0,193.0,,,,,,37039,70.17,57.29,230.0,16138.0,31159,74.0,41.0,1.0,74.0,47029,49.39,34.88,77.0,3803.0,08097,345.63,174.38,8.0,2765.0,,,,,
2000,56,031,56031,58.52,50.33,153,8953,05095,27.0,80.0,1.0,27.0,47047,74.67,38.81,118.0,8811.0,,,,,,37019,120.67,86.99,2380.0,287188.0,48427,52.71,38.83,124.0,6536.0,18143,59.46,45.0,91.0,5411.0,26063,69.33,63.67,3.0,208.0,,,,,
2000,29,119,29119,51.41,47.84,380,19534,47089,39.2,31.6,5.0,196.0,48057,62.33,70.0,3.0,187.0,,,,,,23023,92.12,62.89,412.0,37954.0,56NA ,60.5,41.25,4.0,242.0,45005,45.29,30.14,35.0,1585.0,48253,71.33,60.0,3.0,214.0,,,,,
2000,27,009,27009,78.99,58.43,808,63827,45011,51.5,33.0,2.0,103.0,37061,48.69,35.35,196.0,9543.0,,,,,,16039,68.84,59.36,217.0,14938.0,04NA ,62.03,64.45,38.0,2357.0,48479,68.68,56.62,164.0,11264.0,39NA ,94.33,55.0,3.0,283.0,,,,,
2000,02,090,02090,103.19,68.66,523,53967,47047,68.67,51.0,3.0,206.0,12NA ,74.19,47.03,64.0,4748.0,,,,,,56015,55.58,48.01,101.0,5614.0,40149,23.0,31.0,2.0,46.0,48349,54.61,49.47,79.0,4314.0,51083,32.29,36.43,7.0,226.0,,,,,
2000,37,129,37129,127.15,84.18,4454,566328,54001,36.5,20.5,2.0,73.0,35005,45.43,34.0,7.0,318.0,,,,,,25017,199.31,105.11,23675.0,4718609.0,28017,46.5,44.5,2.0,93.0,29189,91.89,67.43,5074.0,466266.0,21093,81.5,47.25,8.0,652.0,,,,,
2000,47,041,47041,65.52,58.45,337,22081,48057,18.0,81.0,1.0,18.0,39135,63.71,61.71,7.0,446.0,,,,,,28NA ,55.48,56.6,40.0,2219.0,44007,79.89,43.31,408.0,32596.0,19055,57.0,49.82,22.0,1254.0,48099,34.0,24.0,1.0,34.0,,,,,
2000,12,093,12093,52.93,50.03,471,24929,30067,66.0,24.67,3.0,198.0,34031,116.96,67.5,303.0,35439.0,,,,,,0 NA ,161.33,107.67,3.0,484.0,04021,62.51,46.65,433.0,27068.0,31159,69.03,47.82,33.0,2278.0,04025,126.41,85.9,41.0,5183.0,,,,,
2000,47,167,47167,77.11,58.76,1089,83968,37061,58.67,38.33,6.0,352.0,47119,72.34,43.19,130.0,9404.0,,,,,,21233,44.78,41.7,88.0,3941.0,42019,176.67,113.08,12.0,2120.0,48427,36.24,41.0,25.0,906.0,48093,21.0,30.0,1.0,21.0,,,,,
2000,19,069,19069,52.62,46.54,61,3210,12NA ,38.67,46.0,3.0,116.0,21089,12.0,52.33,3.0,36.0,,,,,,38003,40.58,50.28,116.0,4707.0,06051,120.0,95.63,16.0,1920.0,56NA ,34.83,51.5,6.0,209.0,36095,110.0,44.0,1.0,110.0,,,,,
2000,13,263,13263,58.21,44.7,119,6927,39135,88.67,34.17,6.0,532.0,30081,130.0,64.0,1.0,130.0,,,,,,51049,80.0,47.63,97.0,7760.0,51115,55.0,78.0,2.0,110.0,51169,37.22,53.89,18.0,670.0,05111,23.0,42.0,1.0,23.0,,,,,
2000,71,716,71716,152.29,590.0,7,1066,35005,26.0,23.33,3.0,78.0,47153,57.0,47.0,1.0,57.0,,,,,,48287,91.66,61.8,89.0,8158.0,29195,40.0,33.27,22.0,880.0,04NA ,51.76,52.76,29.0,1501.0,49053,176.4,85.8,5.0,882.0,,,,,
2000,18,111,18111,69.22,49.5,227,15714,34031,114.54,70.88,26.0,2978.0,28073,50.44,38.64,55.0,2774.0,,,,,,19149,84.67,63.17,217.0,18374.0,51125,238.0,69.0,2.0,476.0,40149,38.0,40.64,11.0,418.0,38015,63.67,87.44,9.0,573.0,,,,,
2000,21,001,21001,50.69,37.39,122,6184,47119,81.0,57.75,4.0,324.0,39157,80.8,30.6,5.0,404.0,,,,,,51530,63.06,40.34,62.0,3910.0,28151,98.67,38.0,3.0,296.0,28017,49.88,35.18,17.0,848.0,35035,65.25,49.63,8.0,522.0,,,,,
2000,51,750,51750,76.52,83.35,132,10100,21089,25.0,22.5,2.0,50.0,05027,31.16,27.79,56.0,1745.0,,,,,,49017,82.32,72.51,73.0,6009.0,01055,52.95,46.74,19.0,1006.0,44007,85.34,63.82,1770.0,151054.0,40041,44.0,51.5,2.0,88.0,,,,,
2000,13,307,13307,52.86,38.79,14,740,05121,29.5,41.0,2.0,59.0,21079,97.5,50.0,2.0,195.0,,,,,,36005,154.03,90.24,1148.0,176831.0,37039,108.67,66.33,3.0,326.0,04021,72.68,59.2,589.0,42811.0,24009,137.86,95.71,14.0,1930.0,,,,,
2000,42,091,42091,135.28,96.13,16369,2214381,30081,121.67,43.33,3.0,365.0,55055,122.2,58.6,5.0,611.0,,,,,,46077,52.92,55.33,36.0,1905.0,23023,92.0,46.0,2.0,184.0,55081,58.63,48.04,72.0,4221.0,01109,102.5,57.5,2.0,205.0,,,,,
2000,27,061,27061,70.19,58.13,862,60507,39157,36.22,33.22,9.0,326.0,16001,120.24,61.31,29.0,3487.0,,,,,,13307,62.6,51.0,5.0,313.0,37019,64.57,57.9,21.0,1356.0,42019,79.58,66.23,1066.0,84832.0,08059,148.83,79.16,159.0,23664.0,,,,,
2000,17,187,17187,50.2,46.5,186,9337,28073,57.6,57.0,5.0,288.0,28119,25.78,41.59,37.0,954.0,,,,,,22109,74.23,58.12,1355.0,100579.0,16039,79.7,36.4,10.0,797.0,06051,191.2,296.57,120.0,22944.0,04003,112.8,112.7,10.0,1128.0,,,,,
2000,48,177,48177,56.87,60.77,185,10521,21079,130.0,35.0,1.0,130.0,26059,114.0,161.0,3.0,342.0,,,,,,48007,96.49,110.47,350.0,33770.0,56015,37.14,37.14,7.0,260.0,46005,45.5,50.8,10.0,455.0,48365,30.0,21.5,6.0,180.0,,,,,
2000,17,171,17171,49.52,45.65,46,2278,16001,97.66,55.86,29.0,2832.0,21179,53.05,37.24,21.0,1114.0,,,,,,21173,63.0,43.33,326.0,20538.0,25017,174.75,74.3,578.0,101006.0,17153,38.25,35.69,16.0,612.0,47125,73.94,40.18,17.0,1257.0,,,,,
2000,15,001,15001,161.64,107.15,2591,418797,55055,48.0,35.0,7.0,336.0,18087,93.0,24.0,1.0,93.0,,,,,,01047,62.06,60.69,301.0,18681.0,48287,38.07,49.07,14.0,533.0,51115,113.44,72.64,36.0,4084.0,06005,149.5,77.2,10.0,1495.0,,,,,
2000,29,011,29011,52.53,53.19,99,5200,28119,20.0,26.0,1.0,20.0,45053,54.0,36.23,114.0,6156.0,,,,,,22053,45.41,49.11,488.0,22162.0,19149,100.5,50.5,2.0,201.0,51125,101.95,91.3,86.0,8768.0,31173,45.0,40.0,1.0,45.0,,,,,
2000,20,203,20203,31.0,33.33,9,279,26059,79.4,51.6,5.0,397.0,47019,75.46,44.69,13.0,981.0,,,,,,30095,82.52,62.09,105.0,8665.0,49017,43.0,31.0,3.0,129.0,29195,52.26,37.68,47.0,2456.0,28011,60.33,36.67,3.0,181.0,,,,,
2000,27,157,27157,89.35,57.0,283,25285,21179,23.5,35.0,4.0,94.0,26029,83.0,46.0,1.0,83.0,,,,,,39039,71.27,54.18,826.0,58869.0,36005,130.92,62.85,857.0,112199.0,29111,63.0,42.5,6.0,378.0,46019,51.0,50.0,1.0,51.0,,,,,
2000,72,051,72051,164.54,112.32,680,111885,26029,42.75,62.5,4.0,171.0,39133,104.62,61.87,53.0,5545.0,,,,,,26077,97.89,67.72,4329.0,423766.0,13307,27.0,24.0,1.0,27.0,27075,92.56,105.72,25.0,2314.0,47097,36.0,38.0,1.0,36.0,,,,,
2000,21,053,21053,45.92,30.66,74,3398,47019,61.67,23.67,3.0,185.0,28013,27.98,31.64,53.0,1483.0,,,,,,56023,89.34,58.57,187.0,16707.0,22109,50.5,52.0,6.0,303.0,01055,56.88,59.54,194.0,11035.0,12029,55.0,51.5,2.0,110.0,,,,,
2000,19,021,19021,57.08,44.47,158,9018,45053,69.0,48.5,2.0,138.0,08097,372.0,281.0,1.0,372.0,,,,,,40075,31.57,45.52,63.0,1989.0,48007,61.87,61.56,39.0,2413.0,28151,50.05,42.57,100.0,5005.0,32015,43.5,65.5,2.0,87.0,,,,,
2000,48,445,48445,47.82,53.2,74,3539,39133,89.54,62.54,13.0,1164.0,26063,15.0,38.5,2.0,30.0,,,,,,38001,66.2,71.6,5.0,331.0,21173,90.0,65.0,1.0,90.0,37039,71.35,54.43,54.0,3853.0,04023,80.33,36.67,3.0,241.0,,,,,
2000,37,097,37097,124.83,74.34,3503,437272,29167,45.67,50.33,3.0,137.0,39NA ,64.0,42.8,30.0,1920.0,,,,,,16087,75.06,50.48,126.0,9457.0,01047,63.0,42.33,3.0,189.0,37019,97.29,71.7,445.0,43295.0,28107,54.67,54.67,3.0,164.0,,,,,
2000,27,135,27135,67.96,46.87,179,12165,08097,208.5,134.5,2.0,417.0,13183,50.5,37.5,8.0,404.0,,,,,,18031,75.86,52.61,395.0,29963.0,30095,108.75,63.75,4.0,435.0,23023,83.99,59.78,105.0,8819.0,12101,84.79,64.21,111.0,9412.0,,,,,
2000,34,037,34037,128.1,87.06,3595,460518,19191,30.0,13.0,2.0,60.0,51083,53.12,36.61,125.0,6640.0,,,,,,38039,49.9,77.8,10.0,499.0,22053,22.0,28.5,2.0,44.0,16039,58.19,50.08,37.0,2153.0,17197,146.94,94.57,101.0,14841.0,,,,,
2000,26,089,26089,157.83,118.08,683,107801,26063,55.0,41.5,2.0,110.0,51580,38.63,42.75,8.0,309.0,,,,,,51680,86.48,64.24,669.0,57853.0,39039,53.0,42.49,37.0,1961.0,56015,55.46,51.46,35.0,1941.0,36NA ,26.0,12.0,1.0,26.0,,,,,
2000,38,041,38041,42.2,56.1,10,422,28013,25.0,41.0,1.0,25.0,21093,66.39,54.74,87.0,5776.0,,,,,,38087,10.0,44.0,1.0,10.0,26077,78.23,56.66,65.0,5085.0,25017,169.19,106.81,4017.0,679639.0,55078,40.0,27.0,1.0,40.0,,,,,
2000,05,039,05039,38.15,42.88,73,2785,48253,64.0,47.0,1.0,64.0,48099,71.36,51.27,22.0,1570.0,,,,,,24031,199.34,125.56,13062.0,2603736.0,56023,133.0,80.0,3.0,399.0,28NA ,53.8,39.73,15.0,807.0,12117,116.61,79.99,175.0,20407.0,,,,,
2000,46,137,46137,46.22,50.33,9,416,39NA ,47.0,55.0,2.0,94.0,20021,73.5,67.0,2.0,147.0,,,,,,24029,111.78,88.62,221.0,24703.0,40075,15.0,63.0,2.0,30.0,51049,63.37,47.63,49.0,3105.0,13261,99.33,178.67,3.0,298.0,,,,,
2000,36,047,36047,179.88,89.92,13915,2503076,17125,50.33,23.33,3.0,151.0,04025,104.54,104.23,13.0,1359.0,,,,,,19083,52.0,42.9,100.0,5200.0,16087,55.0,37.5,16.0,880.0,38003,44.92,47.75,12.0,539.0,21145,61.5,26.0,2.0,123.0,,,,,
2000,17,045,17045,55.52,43.79,106,5885,51083,15.0,15.0,1.0,15.0,36095,96.33,47.67,3.0,289.0,,,,,,20105,60.86,53.71,7.0,426.0,18031,52.67,37.33,3.0,158.0,21233,45.95,41.57,21.0,965.0,22037,88.0,33.0,1.0,88.0,,,,,
2000,48,013,48013,57.83,52.21,499,28858,21093,53.09,43.36,11.0,584.0,05111,61.33,47.67,3.0,184.0,,,,,,38081,52.27,49.91,22.0,1150.0,51680,55.8,48.2,5.0,279.0,48287,57.56,59.31,16.0,921.0,47105,49.0,31.0,1.0,49.0,,,,,
2000,27,131,27131,96.27,65.28,1322,127265,48099,43.6,34.2,5.0,218.0,49053,112.75,52.0,4.0,451.0,,,,,,51139,73.66,53.54,192.0,14143.0,24031,150.8,78.4,1199.0,180811.0,19149,50.68,43.03,31.0,1571.0,22087,83.8,39.0,5.0,419.0,,,,,
2000,06,097,06097,198.87,105.73,15343,3051224,20021,101.0,72.5,2.0,202.0,13007,43.75,38.75,12.0,525.0,,,,,,21167,79.09,60.62,195.0,15422.0,24029,109.0,111.0,2.0,218.0,51530,64.44,52.6,25.0,1611.0,72119,68.0,36.0,1.0,68.0,,,,,
2000,02,070,02070,119.67,69.33,21,2513,04025,94.58,59.04,48.0,4540.0,38015,107.5,66.0,2.0,215.0,,,,,,42021,53.4,48.71,1632.0,87149.0,38081,8.0,74.0,1.0,8.0,49017,67.18,75.36,11.0,739.0,06087,225.49,156.84,70.0,15784.0,,,,,
2000,22,005,22005,91.17,61.37,2179,198651,48093,22.0,31.0,1.0,22.0,05103,39.28,38.21,29.0,1139.0,,,,,,41029,115.19,70.08,3961.0,456262.0,19083,8.0,34.0,1.0,8.0,36005,120.12,70.01,909.0,109193.0,54085,41.0,46.0,2.0,82.0,,,,,
2000,13,169,13169,82.87,54.23,515,42678,36095,37.0,55.0,3.0,111.0,51595,47.18,34.45,11.0,519.0,,,,,,21203,54.41,41.72,177.0,9630.0,41029,86.44,47.24,99.0,8558.0,46077,44.5,40.75,4.0,178.0,29165,136.5,66.6,10.0,1365.0,,,,,
2000,51,520,51520,57.54,56.22,343,19735,05111,110.33,65.0,3.0,331.0,35035,92.5,33.0,8.0,740.0,,,,,,48451,69.28,70.88,788.0,54592.0,42021,47.67,54.83,6.0,286.0,13307,52.0,41.33,3.0,156.0,19123,118.0,61.0,1.0,118.0,,,,,
2000,09,009,09009,119.34,76.96,14841,1771118,38015,72.33,52.0,9.0,651.0,24009,123.36,72.71,155.0,19121.0,,,,,,08025,69.21,44.76,34.0,2353.0,48451,48.48,57.82,161.0,7806.0,22109,58.28,47.7,257.0,14978.0,06003,85.0,50.0,1.0,85.0,,,,,
2000,48,455,48455,51.47,56.17,148,7618,49053,74.89,38.11,9.0,674.0,01109,41.63,36.73,100.0,4163.0,,,,,,48087,38.67,33.33,3.0,116.0,08025,46.38,30.13,8.0,371.0,48007,75.78,68.14,80.0,6062.0,22089,76.33,69.33,6.0,458.0,,,,,
2000,30,005,30005,84.26,56.83,23,1938,40041,73.39,59.45,51.0,3743.0,08059,162.43,76.2,84.0,13644.0,,,,,,47001,69.05,55.68,1149.0,79340.0,47001,34.0,24.5,2.0,68.0,21173,60.9,41.61,72.0,4385.0,13195,60.33,30.67,3.0,181.0,,,,,
2000,48,421,48421,53.05,54.85,20,1061,35035,50.25,46.67,12.0,603.0,04003,71.26,61.24,34.0,2423.0,,,,,,13259,62.33,38.75,12.0,748.0,21017,34.5,27.5,2.0,69.0,01047,50.6,44.1,110.0,5566.0,28133,63.0,125.0,1.0,63.0,,,,,
2000,05,051,05051,78.44,65.36,1706,133819,24009,194.88,95.38,8.0,1559.0,01NA ,44.53,51.84,43.0,1915.0,,,,,,21017,87.2,65.92,352.0,30693.0,48469,53.42,54.43,212.0,11326.0,30095,81.78,50.89,18.0,1472.0,19087,27.0,41.0,1.0,27.0,,,,,
2000,36,033,36033,58.96,54.91,453,26707,01109,33.5,32.0,2.0,67.0,48365,48.18,41.95,22.0,1060.0,,,,,,29153,60.61,45.41,140.0,8486.0,47089,83.0,50.78,9.0,747.0,22053,54.9,47.72,60.0,3294.0,51683,80.15,51.46,13.0,1042.0,,,,,
2000,21,133,21133,41.22,44.47,310,12779,08059,142.14,81.43,79.0,11229.0,47125,62.82,44.83,154.0,9674.0,,,,,,05095,44.73,54.1,51.0,2281.0,50001,112.75,40.0,4.0,451.0,39039,68.3,56.11,142.0,9698.0,48027,61.47,45.53,17.0,1045.0,,,,,
2000,27,059,27059,94.32,59.85,1106,104315,04003,73.16,50.9,31.0,2268.0,06005,163.5,149.0,4.0,654.0,,,,,,48469,84.45,73.46,644.0,54383.0,45011,40.0,25.5,2.0,80.0,26077,74.98,66.96,866.0,64934.0,51119,118.0,264.0,1.0,118.0,,,,,
2000,18,149,18149,62.62,47.19,484,30308,01NA ,29.0,32.33,3.0,87.0,28011,43.59,40.22,104.0,4533.0,,,,,,47089,92.01,54.33,767.0,70574.0,19195,29.0,40.0,1.0,29.0,38001,53.0,130.0,1.0,53.0,13227,160.0,104.67,3.0,480.0,,,,,
2000,72,039,72039,58.45,39.89,110,6430,48365,24.67,25.33,3.0,74.0,22031,44.55,41.3,64.0,2851.0,,,,,,50001,101.28,62.8,353.0,35753.0,55037,67.0,35.0,1.0,67.0,56023,75.54,59.51,37.0,2795.0,01023,47.0,51.0,2.0,94.0,,,,,
2000,55,043,55043,65.67,48.39,501,32902,06005,95.67,59.17,6.0,574.0,13017,39.72,28.92,39.0,1549.0,,,,,,55037,73.97,68.97,29.0,2145.0,48057,59.94,51.78,36.0,2158.0,40075,31.81,32.31,16.0,509.0,39107,44.0,55.6,5.0,220.0,,,,,
2000,54,041,54041,45.74,40.39,201,9194,28011,37.5,32.5,2.0,75.0,47097,34.37,36.83,92.0,3162.0,,,,,,45011,54.21,52.49,225.0,12198.0,47047,88.83,47.33,6.0,533.0,18031,69.35,43.46,52.0,3606.0,41007,85.0,74.0,1.0,85.0,,,,,
2000,27,075,27075,66.33,61.97,254,16849,47125,68.8,40.0,5.0,344.0,12029,33.0,22.83,6.0,198.0,,,,,,19195,56.48,43.37,71.0,4010.0,37061,33.35,28.13,31.0,1034.0,38039,17.0,53.0,1.0,17.0,37101,69.91,51.22,23.0,1608.0,,,,,
2000,29,199,29199,32.0,58.08,13,416,31173,71.0,56.67,3.0,213.0,04023,108.0,55.0,1.0,108.0,,,,,,47047,118.04,73.25,533.0,62917.0,12NA ,105.77,81.06,119.0,12587.0,16087,73.26,37.7,23.0,1685.0,50021,98.67,211.0,3.0,296.0,,,,,
2000,21,007,21007,56.65,51.74,105,5948,22031,50.0,13.0,1.0,50.0,28107,38.11,39.99,146.0,5564.0,,,,,,48057,75.97,115.46,125.0,9496.0,39135,119.0,72.67,3.0,357.0,51680,80.05,54.67,175.0,14008.0,21195,46.0,29.0,4.0,184.0,,,,,
2000,55,057,55057,72.61,58.47,205,14886,47097,71.0,26.0,2.0,142.0,40063,45.6,62.0,5.0,228.0,,,,,,54001,45.01,36.76,90.0,4051.0,35005,38.7,36.49,262.0,10140.0,24031,158.29,110.84,3475.0,550059.0,17105,56.5,90.0,2.0,113.0,,,,,
2000,47,173,47173,53.17,44.33,380,20205,13017,22.0,22.0,1.0,22.0,12101,78.17,52.3,128.0,10006.0,,,,,,37061,62.91,51.08,432.0,27175.0,34031,126.95,64.22,856.0,108673.0,24029,84.65,69.81,52.0,4402.0,42109,118.0,129.0,1.0,118.0,,,,,
2000,35,029,35029,46.53,42.17,257,11959,12029,29.5,32.5,2.0,59.0,17197,125.66,68.64,996.0,125156.0,,,,,,30067,91.99,64.51,280.0,25756.0,72033,88.1,62.32,291.0,25637.0,19083,50.69,42.2,35.0,1774.0,28137,102.5,50.0,2.0,205.0,,,,,
2000,29,510,29510,67.03,52.48,8298,556183,28107,67.45,41.36,11.0,742.0,36NA ,131.0,64.94,17.0,2227.0,,,,,,12NA ,89.13,100.54,415.0,36990.0,47119,98.47,58.18,17.0,1674.0,38081,46.86,39.0,7.0,328.0,47007,28.0,31.0,1.0,28.0,,,,,
2000,17,181,17181,46.86,42.71,147,6889,04023,112.71,60.86,7.0,789.0,55078,98.0,47.0,1.0,98.0,,,,,,48237,56.36,53.55,33.0,1860.0,21089,185.0,165.0,1.0,185.0,20105,28.14,37.29,7.0,197.0,40081,14.5,13.5,2.0,29.0,,,,,
2000,21,017,21017,84.7,64.22,411,34810,40063,28.09,25.91,11.0,309.0,12117,101.63,68.84,379.0,38519.0,,,,,,39135,78.22,52.13,859.0,67193.0,30081,215.25,139.75,4.0,861.0,51139,64.19,48.91,54.0,3466.0,01129,34.0,25.0,1.0,34.0,,,,,
2000,31,099,31099,56.05,43.58,40,2242,48357,60.0,46.0,1.0,60.0,21145,49.71,35.63,38.0,1889.0,,,,,,35005,65.22,57.58,419.0,27327.0,47153,66.0,60.0,1.0,66.0,42021,48.48,47.26,386.0,18713.0,13065,51.0,34.0,1.0,51.0,,,,,
2000,36,049,36049,47.99,48.97,267,12814,12101,65.75,59.04,48.0,3156.0,13261,52.92,37.2,96.0,5080.0,,,,,,34031,146.09,93.54,3601.0,526057.0,28073,78.57,130.43,7.0,550.0,21167,63.75,54.39,44.0,2805.0,48227,65.5,85.0,2.0,131.0,,,,,
2000,08,093,08093,145.39,88.96,932,135506,17197,117.25,65.33,115.0,13484.0,22037,58.17,39.0,63.0,3665.0,,,,,,47119,85.47,59.01,1340.0,114530.0,39157,75.5,38.5,2.0,151.0,41029,101.01,59.9,506.0,51109.0,44005,169.22,213.0,9.0,1523.0,,,,,
2000,27,141,27141,104.73,67.06,2566,268735,55078,44.6,57.87,15.0,669.0,47105,77.89,60.11,9.0,701.0,,,,,,05121,43.66,44.93,268.0,11701.0,21079,64.0,32.0,2.0,128.0,21203,43.89,59.68,19.0,834.0,17007,109.5,88.0,4.0,438.0,,,,,
2000,31,113,31113,72.14,43.14,7,505,36NA ,169.5,89.0,2.0,339.0,22087,60.74,41.42,31.0,1883.0,,,,,,30081,102.47,56.64,658.0,67424.0,16001,147.7,117.47,128.0,18905.0,48451,54.26,51.65,155.0,8411.0,30049,62.44,31.67,9.0,562.0,,,,,
2000,19,139,19139,66.99,48.15,551,36911,12117,109.68,74.2,56.0,6142.0,06087,199.17,86.79,29.0,5776.0,,,,,,21089,58.37,50.2,692.0,40390.0,55055,92.33,55.28,18.0,1662.0,08025,60.0,46.22,9.0,540.0,13285,74.4,54.6,5.0,372.0,,,,,
2000,40,137,40137,47.94,50.88,723,34660,21145,25.0,30.0,1.0,25.0,22029,41.88,43.96,24.0,1005.0,,,,,,20159,44.49,46.97,37.0,1646.0,28119,50.0,36.0,1.0,50.0,47001,63.82,46.62,228.0,14551.0,48019,92.5,41.0,2.0,185.0,,,,,
2000,15,007,15007,190.88,125.25,1119,213600,13261,122.0,48.0,1.0,122.0,29165,133.74,225.15,34.0,4547.0,,,,,,47153,68.83,53.9,200.0,13766.0,26059,65.8,59.2,5.0,329.0,13259,32.43,31.0,14.0,454.0,09001,234.05,136.15,255.0,59683.0,,,,,
