year,state,county,fips,loan_average_app,income_average_app,count_app,value_app,fips,native_loan_average_app,native_income_average_app,native_count_app,native_value_app,fips,black_loan_average_app,black_income_average_app,black_count_app,black_value_app,fips,asian_loan_average_app,asian_income_average_app,asian_count_app,asian_value_app,fips,white_loan_average_app,white_income_average_app,white_count_app,white_value_app,fips,hawaiian_loan_average_app,hawaiian_income_average_app,hawaiian_count_app,hawaiian_value_app,fips,not_applicable_loan_average_app,not_applicable_income_average_app,not_applicable_count_app,not_applicable_value_app,fips,not_provided_loan_average_app,not_provided_income_average_app,not_provided_count_app,not_provided_value_app,fips,no_co_app_loan_average_app,no_co_app_income_average_app,no_co_app_count_app,no_co_app_value_app
2006,12,059,12059,94.86,59.62,914,86704,31177,36.0,19.0,1.0,36.0,45007,88.95,53.89,1248.0,111015.0,18073,123.2,54.2,5.0,616.0,72145,105.36,59.29,1524,160574,26089,40.0,52.0,1.0,40.0,31055,109.06,91.61,1766.0,192597.0,17181,81.71,54.38,77.0,6292.0,,,,,
2006,25,013,25013,138.22,70.97,37677,5207672,55111,87.65,63.3,23.0,2016.0,48125,126.0,43.0,1.0,126.0,21183,159.0,324.0,1.0,159.0,20127,77.35,53.35,198,15316,48275,19.0,48.0,1.0,19.0,51670,88.88,72.45,65.0,5777.0,31055,105.17,83.25,3579.0,376403.0,,,,,
2006,56,011,56011,132.88,92.38,328,43583,45007,74.91,85.26,34.0,2547.0,37193,82.58,42.67,93.0,7680.0,21081,214.2,59.0,5.0,1071.0,30025,87.6,64.75,52,4555,10NA ,7.0,23.0,1.0,7.0,20095,90.67,50.78,18.0,1632.0,51670,98.35,57.0,367.0,36094.0,,,,,
2006,37,003,37003,106.65,65.56,1803,192289,37193,81.9,50.4,10.0,819.0,27081,65.0,25.0,3.0,195.0,37129,204.73,142.09,212.0,43403.0,55019,88.49,56.53,1508,133445,51073,208.67,92.75,12.0,2504.0,21209,137.69,92.48,147.0,20240.0,20095,74.85,56.91,46.0,3443.0,,,,,
2006,20,021,20021,73.2,55.06,1100,80515,01005,75.0,44.25,4.0,300.0,01005,71.57,43.84,218.0,15602.0,27055,204.44,69.56,9.0,1840.0,13103,126.51,89.31,3188,403324,33003,67.0,94.0,2.0,134.0,48467,89.52,72.62,100.0,8952.0,48467,104.1,74.48,375.0,39037.0,,,,,
2006,05,005,05005,104.58,68.88,1974,206443,48369,68.0,27.0,1.0,68.0,48369,71.0,41.25,4.0,284.0,15007,342.42,123.73,844.0,289000.0,55011,101.09,65.92,565,57115,27135,70.0,47.0,1.0,70.0,31177,116.62,101.32,60.0,6997.0,21209,138.24,81.3,366.0,50595.0,,,,,
2006,46,063,46063,42.5,42.85,26,1105,51035,104.13,42.88,8.0,833.0,42125,83.74,54.8,276.0,23113.0,48189,102.29,144.43,7.0,716.0,41023,114.05,71.87,246,28057,47113,91.75,76.33,12.0,1101.0,29199,27.67,715.33,3.0,83.0,31177,130.33,76.6,112.0,14597.0,,,,,
2006,48,469,48469,84.96,79.69,3153,267870,42125,106.95,58.0,22.0,2353.0,47033,64.46,55.05,82.0,5286.0,39143,53.33,50.67,3.0,160.0,22013,78.5,77.81,204,16015,47103,42.0,59.0,1.0,42.0,47027,82.33,91.33,3.0,247.0,29199,77.31,46.88,16.0,1237.0,,,,,
2006,21,123,21123,83.45,59.56,916,76440,47033,67.75,34.5,4.0,271.0,51035,113.11,50.22,9.0,1018.0,32NA ,207.51,139.01,364.0,75535.0,22023,61.85,55.54,339,20966,35051,85.33,33.33,3.0,256.0,55111,125.42,97.96,242.0,30352.0,47027,101.9,63.68,50.0,5095.0,,,,,
2006,05,NA ,05NA ,83.56,54.44,907,75788,39021,78.81,53.31,16.0,1261.0,39021,92.46,46.65,46.0,4253.0,48465,110.89,96.33,9.0,998.0,13193,101.56,90.21,141,14320,06069,452.02,157.58,50.0,22601.0,45007,126.22,85.13,591.0,74597.0,55111,127.54,74.23,514.0,65556.0,,,,,
2006,02,180,02180,136.42,74.29,129,17598,36049,70.33,57.83,6.0,422.0,36049,41.67,51.33,6.0,250.0,20NA ,121.0,115.0,1.0,121.0,21047,86.85,72.47,1789,155378,41051,175.06,85.08,563.0,98559.0,37193,124.24,74.17,99.0,12300.0,48045,70.33,29.33,3.0,211.0,,,,,
2006,31,083,31083,72.72,52.06,71,5163,51135,109.0,23.75,4.0,436.0,29143,67.52,48.24,54.0,3646.0,39115,65.0,18.0,1.0,65.0,01003,207.37,149.54,13734,2848033,51610,182.0,70.33,6.0,1092.0,19173,66.75,58.5,4.0,267.0,45007,114.48,73.09,1509.0,172754.0,,,,,
2006,35,041,35041,88.89,65.27,863,76708,26089,117.82,61.65,17.0,2003.0,51135,90.15,46.02,282.0,25421.0,22017,138.19,91.34,129.0,17826.0,20187,71.61,47.06,31,2220,47139,99.0,39.0,2.0,198.0,27081,71.38,75.0,8.0,571.0,48125,24.75,146.0,4.0,99.0,,,,,
2006,46,039,46039,89.65,59.48,205,18379,51073,136.35,63.35,20.0,2727.0,48275,43.5,75.5,2.0,87.0,13191,52.5,47.0,2.0,105.0,72097,101.84,61.07,1177,119867,36061,419.64,208.67,107.0,44901.0,01005,131.13,95.21,61.0,7999.0,37193,106.49,63.67,405.0,43128.0,,,,,
2006,25,017,25017,259.44,122.4,98888,25655548,35051,85.22,54.67,18.0,1534.0,26089,233.0,175.5,2.0,466.0,51109,168.95,133.1,21.0,3548.0,38057,81.39,67.43,133,10825,27079,167.0,40.5,2.0,334.0,48369,63.6,75.0,5.0,318.0,19173,57.8,45.9,20.0,1156.0,,,,,
2006,18,155,18155,106.17,61.88,562,59665,06069,405.43,263.33,156.0,63247.0,51073,132.82,62.6,264.0,35065.0,06083,384.08,154.02,770.0,295741.0,55035,113.5,69.49,5033,571253,18073,93.5,69.67,6.0,561.0,42125,100.35,80.35,406.0,40744.0,27081,90.76,47.65,37.0,3358.0,,,,,
2006,16,069,16069,113.23,69.79,2317,262344,41051,160.33,78.28,623.0,99888.0,35051,82.6,80.4,5.0,413.0,55113,157.5,81.0,2.0,315.0,47077,82.16,56.2,1070,87907,36105,154.5,112.85,20.0,3090.0,47033,135.14,63.21,14.0,1892.0,01005,100.26,61.08,149.0,14939.0,,,,,
2006,13,253,13253,93.81,64.01,357,33491,51610,916.0,542.0,1.0,916.0,06069,435.4,137.4,55.0,23947.0,51820,199.44,97.56,9.0,1795.0,29079,73.63,52.77,271,19953,45003,67.36,42.0,11.0,741.0,51035,115.79,57.33,67.0,7758.0,48369,75.17,62.33,36.0,2706.0,,,,,
2006,48,123,48123,82.34,67.73,482,39690,48195,40.5,111.5,4.0,162.0,51610,370.38,186.71,24.0,8889.0,72047,87.0,37.0,1.0,87.0,48005,82.66,72.12,1709,141260,42NA ,127.67,47.17,6.0,766.0,39021,85.0,64.87,39.0,3315.0,51035,100.36,54.52,219.0,21978.0,,,,,
2006,48,321,48321,85.49,91.77,1335,114124,36061,378.58,194.01,85.0,32179.0,41051,175.7,86.94,2725.0,478777.0,28049,122.32,70.0,68.0,8318.0,19NA ,105.88,45.05,1078,114144,21043,43.0,21.0,1.0,43.0,29143,93.0,67.6,10.0,930.0,42125,108.86,71.01,2548.0,277373.0,,,,,
2006,28,125,28125,54.72,47.96,76,4159,27079,212.29,299.43,7.0,1486.0,13025,55.83,30.5,6.0,335.0,44003,218.62,92.17,166.0,36291.0,46061,98.94,67.52,82,8113,21183,19.0,9.0,1.0,19.0,36049,94.19,60.25,16.0,1507.0,47033,88.9,52.3,105.0,9334.0,,,,,
2006,37,053,37053,289.92,153.26,3000,869754,18073,62.0,44.8,5.0,310.0,36061,461.12,215.58,1476.0,680620.0,37065,97.33,75.33,3.0,292.0,48271,69.38,141.41,61,4232,46013,36.0,17.0,1.0,36.0,51135,116.82,64.0,17.0,1986.0,39021,106.47,62.32,397.0,42270.0,,,,,
2006,40,051,40051,89.04,69.38,3062,272626,21183,80.33,24.67,3.0,241.0,27079,235.56,187.44,9.0,2120.0,27029,260.0,85.0,1.0,260.0,40043,61.47,52.21,94,5778,49041,147.5,66.5,2.0,295.0,26089,201.52,138.9,60.0,12091.0,36049,81.02,64.11,173.0,14016.0,,,,,
2006,51,033,51033,175.01,78.94,4675,818158,21081,54.75,87.5,4.0,219.0,21183,67.75,46.5,4.0,271.0,21029,136.15,67.03,33.0,4493.0,48325,107.93,80.46,1401,151210,37129,132.43,119.85,46.0,6092.0,48275,119.0,59.0,1.0,119.0,29143,75.64,51.2,110.0,8320.0,,,,,
2006,20,089,20089,45.32,70.3,57,2583,72131,94.78,93.78,9.0,853.0,18073,141.29,195.57,7.0,989.0,51071,90.83,65.83,6.0,545.0,08051,330.57,194.48,1417,468413,27055,163.0,53.5,2.0,326.0,51073,168.21,81.63,172.0,28932.0,51135,104.98,57.43,201.0,21101.0,,,,,
2006,28,141,28141,83.36,79.57,794,66187,37129,134.21,86.48,97.0,13018.0,21081,88.0,41.09,11.0,968.0,20083,131.0,138.0,1.0,131.0,30045,139.68,74.77,44,6146,29049,62.33,70.33,3.0,187.0,35051,86.82,85.29,17.0,1476.0,26089,207.89,111.07,157.0,32639.0,,,,,
2006,17,147,17147,104.14,70.21,1021,106322,27055,115.4,71.4,5.0,577.0,05025,69.95,42.48,21.0,1469.0,20045,166.64,94.23,99.0,16497.0,53001,96.02,59.22,603,57898,15007,330.42,104.33,798.0,263673.0,06069,345.45,140.06,177.0,61144.0,48275,69.63,82.25,8.0,557.0,,,,,
2006,32,007,32007,139.57,80.59,3358,468665,26013,64.0,34.33,6.0,384.0,72131,101.0,47.21,19.0,1919.0,72145,115.86,72.86,7.0,811.0,19109,75.13,51.94,505,37940,23025,89.4,34.4,5.0,447.0,41051,158.01,99.79,5421.0,856581.0,51073,155.86,73.99,618.0,96324.0,,,,,
2006,54,083,54083,87.87,59.04,957,84090,72009,61.75,52.81,16.0,988.0,37129,121.44,63.71,1296.0,157391.0,22105,171.96,76.3,27.0,4643.0,19075,94.15,67.85,655,61668,48189,41.0,48.75,4.0,164.0,51610,412.67,148.52,27.0,11142.0,35051,106.41,64.69,111.0,11812.0,,,,,
2006,22,029,22029,80.03,60.82,471,37692,15007,486.84,185.44,25.0,12171.0,27055,130.0,36.0,1.0,130.0,40097,105.25,60.5,8.0,842.0,23005,182.0,93.86,16224,2952775,12027,99.6,72.0,5.0,498.0,48195,68.0,48.0,1.0,68.0,06069,392.29,137.23,1061.0,416221.0,,,,,
2006,38,063,38063,76.24,59.44,50,3812,48189,51.61,64.5,18.0,929.0,72009,81.53,34.0,15.0,1223.0,36013,74.54,82.85,13.0,969.0,40093,75.53,73.28,127,9592,53065,112.5,53.2,10.0,1125.0,13025,53.63,61.75,8.0,429.0,51610,365.24,190.96,136.0,49672.0,,,,,
2006,35,005,35005,90.78,65.74,3673,333451,48211,38.0,30.5,2.0,76.0,15007,389.4,175.42,48.0,18691.0,25007,267.33,183.17,12.0,3208.0,48171,155.99,110.36,925,144293,22043,73.0,48.0,1.0,73.0,36061,614.3,399.04,4165.0,2558580.0,13025,73.63,55.26,35.0,2577.0,,,,,
2006,39,007,39007,91.79,57.59,7111,652725,39143,111.96,66.69,26.0,2911.0,48189,78.28,47.94,32.0,2505.0,20127,40.0,24.0,1.0,40.0,06061,329.09,155.55,27947,9197100,39143,94.33,42.0,6.0,566.0,27079,134.15,87.93,92.0,12342.0,41051,186.83,97.85,8608.0,1608212.0,,,,,
2006,46,121,46121,52.43,43.97,37,1940,22043,68.8,141.0,5.0,344.0,48211,84.0,120.0,1.0,84.0,02NA ,240.0,77.0,1.0,240.0,12013,93.54,62.47,483,45178,32NA ,162.85,92.98,41.0,6677.0,21183,64.43,54.93,14.0,902.0,48195,55.27,67.36,11.0,608.0,,,,,
2006,29,183,29183,145.87,83.97,38961,5683219,32NA ,141.14,84.0,7.0,988.0,39143,76.38,45.58,60.0,4583.0,48141,117.5,100.62,611.0,71792.0,18069,86.33,61.18,2052,177146,48465,77.3,45.9,10.0,773.0,18073,118.34,70.27,97.0,11479.0,36061,620.29,388.25,7628.0,4731589.0,,,,,
2006,35,NA ,35NA ,132.42,64.92,1529,202463,48465,46.95,51.55,20.0,939.0,54047,20.75,35.17,12.0,249.0,55019,108.67,44.67,3.0,326.0,48059,81.39,63.89,390,31744,45031,73.38,71.75,8.0,587.0,21081,106.89,73.36,64.0,6841.0,27079,159.15,79.47,322.0,51247.0,,,,,
2006,30,083,30083,90.36,75.37,280,25302,48279,23.0,34.0,1.0,23.0,22043,61.15,39.17,46.0,2813.0,19165,38.0,40.0,1.0,38.0,47165,138.01,83.5,10454,1442727,12083,139.34,76.69,170.0,23687.0,05025,118.63,87.13,8.0,949.0,18073,121.03,64.64,240.0,29047.0,,,,,
2006,51,021,51021,71.39,51.84,227,16205,38085,81.0,49.5,2.0,162.0,32NA ,201.3,106.44,122.0,24559.0,13103,115.48,74.48,25.0,2887.0,46109,88.56,56.03,149,13196,51127,112.5,66.5,6.0,675.0,72131,91.72,70.39,54.0,4953.0,21183,78.3,53.56,117.0,9161.0,,,,,
2006,37,143,37143,145.1,71.53,734,106501,20NA ,88.33,34.67,3.0,265.0,48465,108.17,76.83,24.0,2596.0,24033,265.56,114.49,2603.0,691253.0,27147,123.11,66.46,2098,258285,21067,133.55,85.55,29.0,3873.0,37129,201.99,136.38,1304.0,263396.0,21081,113.0,69.89,169.0,19097.0,,,,,
2006,22,015,22015,113.89,74.23,7155,814848,39115,55.0,59.0,3.0,165.0,37041,97.05,51.36,237.0,23002.0,29219,117.0,62.33,6.0,702.0,16027,125.16,81.26,19943,2496042,37041,102.5,114.0,4.0,410.0,27055,122.17,71.94,36.0,4398.0,05025,101.38,62.58,26.0,2636.0,,,,,
2006,51,089,51089,87.62,52.61,3024,264956,22017,89.58,53.25,36.0,3225.0,48279,27.83,39.67,6.0,167.0,36051,201.4,125.2,10.0,2014.0,42027,120.36,80.3,5559,669082,48047,39.0,54.0,2.0,78.0,72009,108.07,58.21,14.0,1513.0,72131,397.38,39.08,24.0,9537.0,,,,,
2006,42,079,42079,97.65,66.33,21886,2137255,01057,48.0,77.5,2.0,96.0,20NA ,79.35,36.35,20.0,1587.0,48391,117.0,30.0,1.0,117.0,16013,441.76,236.22,1702,751882,39105,160.5,56.5,2.0,321.0,26013,81.58,67.75,12.0,979.0,37129,181.87,106.66,2455.0,446482.0,,,,,
2006,20,033,20033,53.41,46.06,17,908,13191,60.0,101.0,1.0,60.0,39115,41.75,38.0,8.0,334.0,22013,102.0,53.0,3.0,306.0,13123,148.95,101.69,2110,314277,22017,112.5,69.86,22.0,2475.0,15007,391.05,199.71,197.0,77036.0,27055,126.8,64.1,94.0,11919.0,,,,,
2006,40,071,40071,74.38,65.28,1649,122656,51109,169.27,54.91,11.0,1862.0,01057,59.68,49.21,57.0,3402.0,13193,55.5,44.75,4.0,222.0,72045,91.16,45.86,215,19600,28021,78.0,58.0,1.0,78.0,48189,75.12,102.98,42.0,3155.0,26013,90.86,82.11,35.0,3180.0,,,,,
2006,17,017,17017,67.55,56.8,363,24519,46121,40.64,43.5,14.0,569.0,22017,87.34,52.23,4270.0,372935.0,21047,169.8,203.8,5.0,849.0,41019,149.53,80.15,6174,923216,13191,57.0,113.5,2.0,114.0,20171,90.0,160.0,1.0,90.0,72009,101.5,50.56,32.0,3248.0,,,,,
2006,53,069,53069,155.78,73.7,351,54680,06083,318.9,117.68,1207.0,384916.0,13191,91.76,53.1,128.0,11745.0,01003,222.15,192.96,112.0,24881.0,19179,73.24,55.43,1271,93084,35013,116.0,80.63,52.0,6032.0,48211,82.0,63.67,3.0,246.0,15007,425.09,189.22,1038.0,441245.0,,,,,
2006,01,113,01113,91.54,65.71,2912,266560,55113,104.0,46.27,15.0,1560.0,51109,140.44,57.76,604.0,84828.0,08NA ,154.04,85.5,26.0,4005.0,13023,106.55,64.39,220,23442,48091,135.85,111.22,27.0,3668.0,54047,43.8,38.8,5.0,219.0,20171,90.04,66.4,25.0,2251.0,,,,,
2006,05,041,05041,68.87,51.37,323,22245,51820,98.3,49.7,10.0,983.0,06083,343.28,137.64,447.0,153448.0,38105,47.0,63.5,2.0,94.0,32023,172.12,91.45,3885,668670,17141,94.75,60.5,8.0,758.0,39143,100.66,89.46,68.0,6845.0,48189,73.5,56.44,135.0,9922.0,,,,,
2006,38,039,38039,66.14,57.11,35,2315,72047,87.71,54.71,24.0,2105.0,55113,186.0,78.0,1.0,186.0,19105,77.0,283.67,3.0,231.0,55117,108.36,71.78,6134,664678,51109,152.58,70.42,12.0,1831.0,22043,107.79,85.89,19.0,2048.0,48211,83.38,73.5,16.0,1334.0,,,,,
2006,06,081,06081,514.83,200.75,51844,26690659,28049,111.65,76.45,31.0,3461.0,51820,109.48,55.69,147.0,16093.0,22095,146.09,61.09,11.0,1607.0,08015,171.88,99.71,946,162602,51067,99.0,85.33,3.0,297.0,32NA ,374.0,78.0,1.0,374.0,39143,101.65,63.8,639.0,64957.0,,,,,
2006,18,165,18165,73.02,54.51,1045,76305,44003,148.3,72.79,33.0,4894.0,72047,97.83,42.72,29.0,2837.0,32031,242.63,117.8,2522.0,611914.0,21161,88.75,64.37,595,52806,04013,194.46,104.14,3804.0,739731.0,48465,76.47,121.31,51.0,3900.0,22043,83.99,53.5,111.0,9323.0,,,,,
2006,49,003,49003,114.14,68.2,3576,408156,37065,56.6,80.2,5.0,283.0,28049,90.84,57.29,8036.0,729951.0,18139,117.33,65.0,3.0,352.0,13003,99.41,56.08,106,10537,06083,330.54,130.06,293.0,96849.0,37041,162.8,86.6,45.0,7326.0,54047,54.21,49.0,24.0,1301.0,,,,,
2006,08,055,08055,130.33,77.02,547,71289,21229,20.0,26.5,2.0,40.0,37065,67.8,48.07,1297.0,87938.0,72097,178.25,65.5,4.0,713.0,22085,82.83,71.96,600,49699,55113,389.1,459.2,10.0,3891.0,48279,84.45,83.64,11.0,929.0,32NA ,202.43,92.85,1157.0,234215.0,,,,,
2006,13,205,13205,79.89,49.64,861,68781,27029,63.0,64.0,2.0,126.0,44003,204.39,88.43,275.0,56206.0,29037,116.95,75.6,60.0,7017.0,20175,74.07,58.75,503,37259,51820,110.0,72.0,1.0,110.0,39115,66.33,55.33,12.0,796.0,48465,90.1,74.55,290.0,26130.0,,,,,
2006,22,037,22037,96.52,64.14,904,87252,21029,110.89,56.56,18.0,1996.0,21229,97.5,43.14,22.0,2145.0,38057,96.0,62.0,1.0,96.0,55099,91.84,63.56,844,77516,24039,91.33,41.33,3.0,274.0,22017,99.13,71.69,504.0,49962.0,37041,111.82,65.16,179.0,20015.0,,,,,
2006,42,107,42107,81.13,61.12,9411,763544,17061,43.0,24.0,1.0,43.0,27029,30.0,57.0,1.0,30.0,55035,117.74,71.96,114.0,13422.0,37011,177.43,145.4,1034,183458,72047,111.0,46.0,1.0,111.0,01057,77.56,51.78,9.0,698.0,48279,51.47,112.53,43.0,2213.0,,,,,
2006,08,103,08103,132.07,79.87,610,80561,51071,32.0,65.5,2.0,64.0,21029,124.74,70.88,66.0,8233.0,29079,95.0,61.0,1.0,95.0,18083,79.3,59.82,1345,106652,28049,129.1,88.62,21.0,2711.0,13191,187.96,98.42,24.0,4511.0,38085,40.0,44.0,1.0,40.0,,,,,
2006,56,043,56043,94.86,70.54,451,42782,72151,77.73,29.55,11.0,855.0,17061,200.0,50.0,1.0,200.0,35029,159.25,169.5,4.0,637.0,22015,115.31,78.17,4523,521549,12109,186.14,110.35,86.0,16008.0,51109,185.13,112.11,175.0,32398.0,20NA ,113.95,53.7,277.0,31565.0,,,,,
2006,34,005,34005,188.22,98.34,45183,8504342,20045,116.38,58.34,56.0,6517.0,51071,108.8,70.4,10.0,1088.0,47077,89.25,49.0,4.0,357.0,05069,82.08,64.45,1282,105229,13071,76.63,43.5,8.0,613.0,31085,119.0,51.0,1.0,119.0,39115,93.96,54.34,90.0,8456.0,,,,,
2006,29,127,29127,78.88,55.99,1242,97975,72145,94.93,66.47,30.0,2848.0,72151,66.07,37.14,28.0,1850.0,48005,146.45,92.0,22.0,3222.0,30035,90.87,82.24,128,11631,12049,84.5,59.58,12.0,1014.0,06083,289.01,141.65,990.0,286117.0,01057,86.82,75.69,74.0,6425.0,,,,,
2006,46,071,46071,78.58,69.58,40,3143,40097,77.6,52.88,178.0,13813.0,20045,130.48,73.76,174.0,22704.0,19NA ,165.81,64.57,21.0,3482.0,48051,80.85,71.67,457,36950,44003,188.76,91.0,33.0,6229.0,55113,213.88,149.94,51.0,10908.0,22017,95.12,67.25,2766.0,263089.0,,,,,
2006,38,051,38051,68.94,83.68,31,2137,22105,78.7,52.95,20.0,1574.0,72145,119.48,55.11,66.0,7886.0,48271,192.0,100.0,1.0,192.0,55093,158.77,98.3,2660,422338,37065,56.0,28.5,2.0,112.0,51820,113.76,61.05,82.0,9328.0,13191,164.02,78.36,118.0,19354.0,,,,,
2006,21,045,21045,79.87,53.0,496,39616,36013,76.0,63.94,18.0,1368.0,22105,105.43,57.76,990.0,104379.0,39031,62.0,42.0,3.0,186.0,13221,112.52,66.26,712,80114,36053,65.4,74.8,5.0,327.0,72047,117.86,52.86,22.0,2593.0,51109,165.98,81.98,849.0,140920.0,,,,,
2006,13,295,13295,96.93,59.38,5141,498332,25007,295.0,93.32,19.0,5605.0,40097,53.9,43.6,10.0,539.0,06065,320.2,151.16,20784.0,6654957.0,25NA ,194.94,84.42,1786,348155,06097,352.34,153.92,275.0,96893.0,28049,123.19,146.68,629.0,77488.0,46121,58.0,44.22,9.0,522.0,,,,,
2006,34,NA ,34NA ,245.37,108.75,1131,277518,20127,55.0,35.5,2.0,110.0,25007,356.58,196.62,89.0,31736.0,48325,116.75,107.0,8.0,934.0,13273,79.79,65.17,252,20108,54065,60.0,44.0,1.0,60.0,44003,151.47,89.58,593.0,89819.0,31085,51.0,54.0,1.0,51.0,,,,,
2006,01,087,01087,88.85,58.5,870,77298,48141,87.47,64.55,834.0,72953.0,36013,66.6,66.83,52.0,3463.0,09005,203.78,101.15,138.0,28122.0,42011,118.82,76.52,24066,2859514,53073,167.93,88.74,69.0,11587.0,37065,86.81,66.14,42.0,3646.0,06083,418.37,160.93,5051.0,2113209.0,,,,,
2006,20,047,20047,46.6,50.35,91,4241,19165,66.33,46.67,3.0,199.0,02NA ,292.0,44.0,2.0,584.0,13015,113.19,100.78,58.0,6565.0,18013,140.45,88.31,1283,180196,21029,65.5,47.17,6.0,393.0,21229,117.05,75.63,19.0,2224.0,55113,131.42,83.37,163.0,21422.0,,,,,
2006,13,105,13105,94.29,56.84,967,91181,55019,49.0,32.8,5.0,245.0,48141,102.08,88.58,952.0,97179.0,08051,325.67,386.83,12.0,3908.0,42017,201.72,108.62,35586,7178353,51071,56.5,61.5,2.0,113.0,27029,110.67,66.06,18.0,1992.0,51820,117.32,64.36,330.0,38716.0,,,,,
2006,27,109,27109,135.52,83.19,9932,1346000,30025,81.0,19.0,1.0,81.0,55019,68.0,39.0,6.0,408.0,17099,158.63,134.42,19.0,3014.0,38077,85.93,64.84,403,34629,48167,119.43,100.18,72.0,8599.0,21029,118.52,95.47,349.0,41362.0,72047,68.45,41.48,29.0,1985.0,,,,,
2006,42,097,42097,78.69,54.85,5048,397202,13103,107.89,49.78,9.0,971.0,19165,115.0,95.0,1.0,115.0,40103,75.8,33.4,5.0,379.0,36111,178.62,93.76,8268,1476835,55133,170.11,106.03,38.0,6464.0,17061,81.2,48.4,10.0,812.0,28049,96.28,57.88,2719.0,261772.0,,,,,
2006,29,186,29186,101.76,59.31,1123,114276,55011,150.0,32.0,1.0,150.0,13103,123.47,63.08,415.0,51239.0,30045,81.0,305.0,1.0,81.0,16015,153.21,93.74,825,126395,50011,162.0,68.0,2.0,324.0,51071,107.7,56.13,30.0,3231.0,44003,180.25,82.89,3715.0,669624.0,,,,,
2006,22,115,22115,85.0,59.87,1537,130651,31051,5.0,24.0,1.0,5.0,24033,242.66,97.51,85091.0,20647995.0,53001,100.0,60.0,1.0,100.0,29095,117.6,82.45,41465,4876286,35017,107.5,60.0,2.0,215.0,72151,88.2,45.8,10.0,882.0,37065,83.98,51.22,392.0,32922.0,,,,,
2006,27,031,27031,201.5,124.54,323,65083,24033,242.23,96.14,697.0,168831.0,29219,100.84,70.19,31.0,3126.0,51001,210.92,134.92,13.0,2742.0,49055,97.89,63.32,142,13900,38035,70.5,34.0,2.0,141.0,20083,42.0,15.0,1.0,42.0,21229,81.37,50.91,57.0,4638.0,,,,,
2006,17,013,17013,87.57,60.05,214,18740,41023,119.5,57.0,2.0,239.0,36051,125.53,58.47,19.0,2385.0,37099,156.57,103.71,14.0,2192.0,41061,107.14,67.39,1141,122247,20045,154.56,84.44,16.0,2473.0,20045,119.31,93.47,564.0,67289.0,27029,112.44,49.27,48.0,5397.0,,,,,
2006,48,045,48045,51.17,55.17,24,1228,29219,101.82,61.71,17.0,1731.0,48391,62.75,60.75,4.0,251.0,23005,177.45,83.33,247.0,43831.0,30101,70.37,73.11,123,8655,72145,122.0,30.0,1.0,122.0,72145,139.92,73.9,88.0,12313.0,21029,110.16,59.56,689.0,75901.0,,,,,
2006,49,053,49053,207.42,116.87,18077,3749564,36051,57.92,84.33,12.0,695.0,22013,65.88,42.41,121.0,7972.0,39119,104.2,70.0,10.0,1042.0,05137,74.18,57.56,314,23293,20009,24.0,22.0,1.0,24.0,22105,137.26,110.3,253.0,34728.0,17061,77.31,58.4,84.0,6494.0,,,,,
2006,08,119,08119,168.15,90.84,3419,574917,48391,61.0,35.0,1.0,61.0,22023,46.67,49.67,9.0,420.0,17177,78.75,61.0,8.0,630.0,39123,135.4,92.09,2913,394409,40097,67.5,51.5,2.0,135.0,40097,93.09,65.26,43.0,4003.0,51071,103.03,48.44,177.0,18236.0,,,,,
2006,40,121,40121,78.92,56.06,1993,157293,22013,78.2,54.4,5.0,391.0,17045,200.0,29.0,1.0,200.0,48171,286.0,136.67,3.0,858.0,05041,74.8,57.59,127,9500,22105,144.5,51.0,2.0,289.0,25007,537.56,325.53,86.0,46230.0,72151,92.06,40.52,33.0,3038.0,,,,,
2006,45,055,45055,112.85,71.25,4007,452196,22023,29.0,78.0,1.0,29.0,13193,60.83,45.47,144.0,8759.0,06061,383.66,196.21,2334.0,895453.0,27173,78.7,61.42,292,22981,36013,70.0,49.25,4.0,280.0,36013,112.74,87.43,69.0,7779.0,20083,108.67,47.0,6.0,652.0,,,,,
2006,42,129,42129,103.99,71.17,23044,2396356,17045,26.0,27.0,1.0,26.0,21047,68.91,49.82,341.0,23500.0,39041,230.81,122.68,501.0,115637.0,22025,67.97,64.03,231,15700,25007,678.6,199.6,5.0,3393.0,20127,104.25,70.63,8.0,834.0,20045,137.56,86.57,804.0,110598.0,,,,,
2006,13,305,13305,98.72,66.87,1400,138207,21047,76.67,56.89,9.0,690.0,01003,119.18,62.09,712.0,84853.0,27153,154.0,48.5,2.0,308.0,39161,81.22,53.97,1169,94941,20127,110.0,72.0,1.0,110.0,48141,106.56,103.52,1209.0,128826.0,72145,88.49,45.35,71.0,6283.0,,,,,
2006,36,077,36077,115.65,76.9,3334,385577,13193,41.5,57.0,2.0,83.0,08NA ,226.23,152.77,53.0,11990.0,21035,103.9,61.4,10.0,1039.0,19049,136.69,81.95,4550,621938,48141,94.88,76.55,172.0,16319.0,19165,84.46,48.62,13.0,1098.0,22105,112.91,69.18,967.0,109181.0,,,,,
2006,48,083,48083,75.74,66.21,224,16966,01003,178.34,110.76,68.0,12127.0,19105,118.75,46.5,4.0,475.0,12013,124.67,160.0,3.0,374.0,08111,183.94,107.67,33,6070,39159,181.73,87.64,11.0,1999.0,55019,102.9,54.45,20.0,2058.0,40097,87.58,55.29,311.0,27237.0,,,,,
