year,state,county,fips,loan_average_app,income_average_app,count_app,value_app,native_loan_average_app,native_income_average_app,native_count_app,native_value_app,black_loan_average_app,black_income_average_app,black_count_app,black_value_app,asian_loan_average_app,asian_income_average_app,asian_count_app,asian_value_app,white_loan_average_app,white_income_average_app,white_count_app,white_value_app,hawaiian_loan_average_app,hawaiian_income_average_app,hawaiian_count_app,hawaiian_value_app
2000,13,051,13051,95.83,65.36,11094,1063175,81.13,49.13,45.0,3651.0,64.3,42.24,2314.0,148794.0,117.83,96.42,136.0,16025.0,115.64,80.91,5194.0,600619.0,75.64,55.51,87.0,6581.0
2000,36,029,36029,71.04,54.55,26381,1874094,73.98,73.52,96.0,7102.0,49.67,37.75,2106.0,104611.0,112.85,91.4,175.0,19748.0,81.61,61.18,15005.0,1224585.0,55.64,43.88,292.0,16248.0
2000,21,231,21231,46.38,39.69,450,20872,60.0,36.0,2.0,120.0,103.75,44.5,4.0,415.0,,,,,47.36,42.43,304.0,14397.0,124.0,69.33,3.0,372.0
2000,01,069,01069,62.11,48.72,4137,256931,55.54,30.81,26.0,1444.0,43.24,32.65,540.0,23349.0,131.0,89.75,12.0,1572.0,71.7,56.72,2533.0,181611.0,48.77,31.69,13.0,634.0
2000,39,061,39061,92.99,63.71,47047,4374691,83.89,58.33,137.0,11493.0,79.75,49.74,6573.0,524183.0,128.24,78.34,354.0,45397.0,99.66,69.66,26681.0,2659112.0,106.82,68.94,233.0,24888.0
2000,37,145,37145,81.37,46.19,1679,136618,100.2,74.8,10.0,1002.0,67.46,37.01,331.0,22330.0,68.0,100.0,1.0,68.0,91.92,52.27,762.0,70046.0,71.0,35.2,10.0,710.0
2000,10,003,10003,98.51,68.1,22402,2206815,90.23,59.48,82.0,7399.0,97.17,60.48,2295.0,222998.0,151.62,83.39,405.0,61406.0,110.5,73.88,11300.0,1248685.0,93.86,55.02,359.0,33696.0
2000,55,045,55045,86.58,55.69,1366,118264,65.78,52.22,9.0,592.0,55.0,60.0,1.0,55.0,82.67,55.33,3.0,248.0,90.09,57.62,1094.0,98553.0,55.89,38.22,9.0,503.0
2000,34,023,34023,124.75,82.0,26441,3298452,118.23,79.22,145.0,17144.0,129.72,74.89,1428.0,185245.0,167.26,98.09,2831.0,473508.0,128.42,83.39,11036.0,1417246.0,118.29,61.07,1784.0,211031.0
2000,18,027,18027,53.95,40.25,643,34688,56.0,45.0,1.0,56.0,49.5,40.5,2.0,99.0,,,,,56.05,41.14,425.0,23821.0,33.0,33.5,4.0,132.0
2000,29,161,29161,57.7,46.01,962,55511,29.57,34.43,7.0,207.0,60.33,38.0,6.0,362.0,138.8,68.8,10.0,1388.0,57.01,47.05,587.0,33462.0,69.25,45.25,4.0,277.0
2000,56,001,56001,80.87,55.8,947,76585,37.5,44.0,2.0,75.0,47.5,25.0,2.0,95.0,93.5,48.33,6.0,561.0,87.29,57.16,665.0,58048.0,78.19,49.09,47.0,3675.0
2000,29,107,29107,66.59,49.35,1254,83499,64.0,60.0,1.0,64.0,58.88,47.76,17.0,1001.0,190.0,120.0,1.0,190.0,69.86,51.23,899.0,62805.0,80.25,39.63,8.0,642.0
2000,51,167,51167,42.79,36.52,952,40736,40.75,31.25,4.0,163.0,39.43,36.86,7.0,276.0,73.5,44.0,2.0,147.0,42.54,39.16,694.0,29523.0,39.0,36.0,1.0,39.0
2000,45,017,45017,52.77,39.08,596,31453,65.5,64.0,2.0,131.0,48.0,37.47,208.0,9985.0,113.0,26.0,1.0,113.0,57.23,42.17,182.0,10416.0,40.0,18.0,1.0,40.0
2000,32,009,32009,59.55,48.69,29,1727,,,,,,,,,,,,,67.75,48.3,20.0,1355.0,39.0,31.0,1.0,39.0
2000,12,003,12003,59.93,45.01,1124,67356,49.5,45.25,4.0,198.0,52.05,34.48,66.0,3435.0,77.63,50.5,8.0,621.0,62.39,46.44,698.0,43547.0,72.27,81.91,11.0,795.0
2000,08,013,08013,172.73,96.95,19345,3341422,160.13,92.64,94.0,15052.0,182.31,120.94,98.0,17866.0,196.1,98.58,478.0,93738.0,184.01,100.66,14184.0,2609945.0,120.75,64.05,863.0,104207.0
2000,17,119,17119,69.69,55.23,12065,840831,71.73,52.57,37.0,2654.0,58.14,43.13,492.0,28603.0,92.37,85.55,38.0,3510.0,75.77,59.16,7803.0,591247.0,62.68,47.13,82.0,5140.0
2000,37,059,37059,90.78,51.68,2081,188916,239.0,30.21,19.0,4541.0,56.89,32.37,102.0,5803.0,74.9,47.2,10.0,749.0,97.13,54.04,1413.0,137241.0,69.24,34.63,41.0,2839.0
2000,37,197,37197,66.37,41.33,1991,132148,87.4,30.0,5.0,437.0,47.63,27.78,63.0,3001.0,59.0,22.0,1.0,59.0,68.39,42.19,1299.0,88838.0,47.75,36.7,114.0,5444.0
2000,50,021,50021,83.37,65.68,2219,184993,58.5,40.0,4.0,234.0,79.17,159.5,6.0,475.0,98.4,70.2,10.0,984.0,87.68,68.56,1522.0,133446.0,114.0,118.79,14.0,1596.0
2000,46,105,46105,31.7,59.89,37,1173,24.0,21.0,3.0,72.0,,,,,,,,,35.64,78.09,22.0,784.0,27.0,35.0,1.0,27.0
2000,20,167,20167,45.93,45.84,122,5603,8.0,22.0,1.0,8.0,,,,,,,,,47.01,48.31,83.0,3902.0,32.5,25.0,2.0,65.0
2000,72,047,72047,63.86,44.53,340,21711,,,,,,,,,,,,,23.8,29.2,5.0,119.0,63.6,44.82,329.0,20925.0
2000,26,115,26115,79.44,55.43,11426,907681,106.34,47.18,116.0,12336.0,68.49,46.59,227.0,15547.0,128.8,72.2,15.0,1932.0,83.6,56.56,7938.0,663642.0,61.87,51.11,122.0,7548.0
2000,05,049,05049,56.82,43.59,225,12784,,,,,51.0,73.0,1.0,51.0,,,,,57.74,45.88,170.0,9815.0,,,,
2000,13,217,13217,88.19,60.26,3751,330815,199.0,42.75,8.0,1592.0,98.03,63.09,559.0,54801.0,97.0,60.87,15.0,1455.0,92.56,62.05,2107.0,195034.0,83.58,54.81,26.0,2173.0
2000,13,071,13071,46.9,37.33,1757,82408,52.4,42.0,5.0,262.0,38.98,28.41,235.0,9161.0,,,,,52.43,42.69,870.0,45614.0,39.08,27.49,79.0,3087.0
2000,23,023,23023,83.69,58.57,1117,93487,39.5,56.0,2.0,79.0,76.2,48.0,5.0,381.0,168.0,75.0,1.0,168.0,87.92,61.21,757.0,66553.0,71.8,44.8,5.0,359.0
2000,51,137,51137,91.9,64.03,1293,118826,71.25,34.0,4.0,285.0,67.62,39.98,82.0,5545.0,153.0,109.5,2.0,306.0,96.71,66.7,778.0,75239.0,88.6,42.6,5.0,443.0
2000,26,029,26029,111.47,87.77,1589,177118,67.5,53.5,10.0,675.0,140.5,57.5,2.0,281.0,201.5,230.5,4.0,806.0,122.14,98.87,1185.0,144731.0,57.5,40.5,4.0,230.0
2000,48,285,48285,51.62,50.19,300,15486,41.0,12.5,2.0,82.0,36.55,28.7,20.0,731.0,80.0,95.0,1.0,80.0,52.98,50.63,176.0,9324.0,43.63,41.2,40.0,1745.0
2000,42,077,42077,83.79,62.73,12605,1056156,100.9,53.67,48.0,4843.0,78.51,54.71,220.0,17272.0,127.98,77.5,173.0,22141.0,90.56,66.43,7824.0,708532.0,58.64,37.61,599.0,35127.0
2000,08,017,08017,69.95,45.27,41,2868,,,,,,,,,,,,,80.47,46.32,19.0,1529.0,33.0,10.0,2.0,66.0
2000,72,033,72033,87.81,58.63,477,41887,,,,,,,,,110.0,52.0,1.0,110.0,,,,,87.49,58.45,471.0,41209.0
2000,48,237,48237,50.84,50.0,116,5897,68.0,30.0,1.0,68.0,,,,,,,,,52.81,51.4,73.0,3855.0,48.2,43.8,5.0,241.0
2000,45,013,45013,142.66,100.77,10170,1450834,135.73,90.09,33.0,4479.0,59.05,45.49,1559.0,92062.0,187.7,115.37,43.0,8071.0,173.95,124.54,5911.0,1028244.0,94.83,66.01,195.0,18491.0
2000,12,053,12053,67.75,50.01,7850,531852,66.95,54.49,43.0,2879.0,67.67,47.53,174.0,11774.0,103.26,78.84,19.0,1962.0,70.41,50.34,4630.0,325987.0,63.85,43.96,247.0,15770.0
2000,17,055,17055,41.43,39.85,1345,55721,29.0,27.71,7.0,203.0,,,,,97.0,50.0,1.0,97.0,41.17,41.26,844.0,34748.0,60.5,50.5,4.0,242.0
2000,24,   ,24   ,148.0,91.0,3,444,,,,,119.0,94.0,1.0,119.0,,,,,162.5,89.5,2.0,325.0,,,,
2000,17,103,17103,63.71,50.36,1129,71934,54.0,44.67,12.0,648.0,80.91,61.45,11.0,890.0,78.25,29.25,4.0,313.0,64.89,50.45,757.0,49119.0,51.14,40.38,21.0,1074.0
2000,16,087,16087,68.7,43.4,455,31260,57.67,36.0,3.0,173.0,,,,,37.0,38.0,1.0,37.0,71.88,46.36,296.0,21275.0,58.09,31.77,44.0,2556.0
2000,19,083,19083,49.32,43.05,399,19678,36.33,32.33,3.0,109.0,51.67,29.33,3.0,155.0,76.5,50.0,2.0,153.0,51.34,42.66,232.0,11912.0,39.6,42.4,5.0,198.0
2000,26,015,26015,80.42,51.83,3367,270779,70.84,41.53,19.0,1346.0,83.31,70.19,16.0,1333.0,204.0,109.0,2.0,408.0,83.23,53.72,2280.0,189768.0,59.18,40.45,38.0,2249.0
2000,13,121,13121,160.27,104.02,46334,7426035,140.28,78.78,194.0,27215.0,112.42,73.44,10849.0,1219670.0,177.12,99.38,1075.0,190408.0,199.54,126.18,20933.0,4176942.0,139.51,87.21,679.0,94728.0
2000,55,123,55123,68.52,49.48,524,35902,34.0,24.0,1.0,34.0,,,,,27.0,40.0,1.0,27.0,70.21,51.43,394.0,27662.0,54.5,38.0,2.0,109.0
2000,40,105,40105,49.19,41.34,261,12838,41.12,32.52,25.0,1028.0,36.0,19.0,1.0,36.0,104.5,94.0,2.0,209.0,53.2,41.79,164.0,8725.0,68.0,96.0,1.0,68.0
2000,06,061,06061,169.17,103.48,19301,3265085,152.12,97.17,77.0,11713.0,176.65,122.22,143.0,25261.0,195.49,119.73,569.0,111231.0,175.48,105.66,13512.0,2371134.0,136.33,76.02,806.0,109879.0
2000,48,299,48299,109.63,114.57,865,94832,194.5,121.5,2.0,389.0,64.0,36.4,5.0,320.0,121.0,93.0,2.0,242.0,112.51,119.12,654.0,73579.0,77.14,84.39,36.0,2777.0
2000,21,237,21237,38.71,33.4,340,13161,135.0,242.83,6.0,810.0,29.0,33.0,2.0,58.0,,,,,36.97,30.38,200.0,7393.0,,,,
2000,05,023,05023,65.57,55.64,1140,74750,64.67,97.33,3.0,194.0,120.75,47.0,4.0,483.0,,,,,66.45,58.41,864.0,57410.0,187.0,141.33,3.0,561.0
2000,06,009,06009,124.53,88.29,2906,361873,123.44,77.04,27.0,3333.0,119.74,65.26,23.0,2754.0,130.47,95.31,36.0,4697.0,125.68,88.82,2087.0,262291.0,125.25,75.42,124.0,15531.0
2000,26,037,26037,88.37,60.63,3616,319555,67.65,47.26,23.0,1556.0,101.18,64.03,40.0,4047.0,117.5,74.36,14.0,1645.0,95.75,62.1,2492.0,238621.0,79.07,69.68,44.0,3479.0
2000,05,111,05111,46.76,43.46,644,30116,80.0,54.8,5.0,400.0,41.91,28.18,22.0,922.0,,,,,49.3,46.29,386.0,19029.0,22.2,28.8,5.0,111.0
2000,28,007,28007,43.32,41.44,739,32011,36.5,22.5,2.0,73.0,38.4,30.01,230.0,8833.0,,,,,45.3,50.84,328.0,14857.0,65.0,31.0,1.0,65.0
2000,05,009,05009,58.05,48.07,1323,76804,31.0,16.0,2.0,62.0,30.0,15.0,1.0,30.0,,,,,59.02,49.16,1104.0,65161.0,87.6,69.3,10.0,876.0
2000,48,377,48377,45.78,47.11,105,4807,,,,,,,,,,,,,54.08,66.58,26.0,1406.0,36.49,36.6,55.0,2007.0
2000,06,111,06111,190.2,104.06,43593,8291432,183.06,126.16,192.0,35147.0,175.91,91.25,704.0,123844.0,199.84,104.53,1748.0,349319.0,208.36,112.63,26316.0,5483087.0,135.41,69.36,6030.0,816509.0
2000,32,359,32359,55.0,3.0,1,55,,,,,,,,,,,,,,,,,55.0,3.0,1.0,55.0
2000,05,061,05061,40.75,39.37,510,20782,40.5,24.0,2.0,81.0,31.04,28.18,57.0,1769.0,,,,,43.94,43.7,260.0,11424.0,31.63,30.84,19.0,601.0
2000,29,115,29115,42.75,43.66,349,14919,29.0,40.0,2.0,58.0,21.0,19.5,2.0,42.0,,,,,45.14,45.0,209.0,9435.0,50.0,48.0,1.0,50.0
2000,06,023,06023,95.9,62.51,3062,293660,92.78,53.36,50.0,4639.0,115.35,63.65,17.0,1961.0,107.14,60.71,28.0,3000.0,99.8,64.28,2236.0,223154.0,94.77,52.04,84.0,7961.0
2000,19,045,19045,55.27,45.23,1515,83737,45.6,30.2,5.0,228.0,41.57,42.79,14.0,582.0,51.14,75.71,7.0,358.0,58.47,45.93,1069.0,62502.0,50.78,38.33,9.0,457.0
2000,72,059,72059,56.55,40.94,114,6447,,,,,,,,,,,,,,,,,56.55,40.94,114.0,6447.0
2000,53,019,53019,72.9,56.69,183,13340,85.0,36.0,2.0,170.0,77.0,41.5,2.0,154.0,,,,,73.34,58.19,107.0,7847.0,26.0,52.0,1.0,26.0
2000,16,085,16085,119.81,94.76,621,74402,170.0,46.0,2.0,340.0,103.33,88.0,3.0,310.0,,,,,118.45,92.96,508.0,60175.0,77.5,89.5,2.0,155.0
2000,51,003,51003,137.56,87.73,3416,469888,81.88,79.29,17.0,1392.0,83.33,50.37,203.0,16916.0,157.74,82.13,54.0,8518.0,151.17,95.72,2273.0,343619.0,97.84,50.84,31.0,3033.0
2000,48,447,48447,47.0,48.82,17,799,,,,,,,,,,,,,50.08,48.83,12.0,601.0,,,,
2000,37,047,37047,55.67,36.72,3763,209503,46.96,29.36,67.0,3146.0,49.55,30.91,903.0,44747.0,57.44,40.33,9.0,517.0,56.95,40.74,1438.0,81894.0,57.97,33.72,32.0,1855.0
2000,36,097,36097,56.47,44.47,930,52514,62.0,39.5,4.0,248.0,116.0,127.0,1.0,116.0,,,,,57.35,44.71,634.0,36361.0,,,,
2000,46,093,46093,62.31,53.62,789,49162,47.4,38.2,10.0,474.0,88.25,77.0,4.0,353.0,119.33,23.0,3.0,358.0,65.47,55.7,518.0,33911.0,53.67,50.11,9.0,483.0
2000,13,317,13317,57.24,40.16,478,27360,42.78,26.89,9.0,385.0,50.76,29.74,171.0,8680.0,25.0,26.0,1.0,25.0,71.14,59.23,141.0,10031.0,49.67,41.67,3.0,149.0
2000,22,127,22127,40.5,42.21,505,20455,87.75,30.25,4.0,351.0,37.13,28.48,86.0,3193.0,31.67,36.0,3.0,95.0,42.28,48.68,285.0,12051.0,55.0,51.67,3.0,165.0
2000,17,169,17169,49.32,46.04,84,4143,,,,,,,,,,,,,50.34,46.7,47.0,2366.0,173.0,412.0,1.0,173.0
2000,49,021,49021,93.37,66.2,1176,109806,56.0,29.0,7.0,392.0,106.6,48.0,5.0,533.0,97.5,52.5,2.0,195.0,99.5,69.61,859.0,85473.0,65.71,53.93,28.0,1840.0
2000,13,171,13171,84.2,53.87,707,59531,87.0,27.5,2.0,174.0,70.49,41.74,90.0,6344.0,94.0,71.5,2.0,188.0,91.76,59.69,391.0,35878.0,57.5,42.75,4.0,230.0
2000,23,009,23009,87.35,67.52,1381,120631,45.2,37.6,5.0,226.0,72.0,57.25,4.0,288.0,140.25,73.75,4.0,561.0,87.56,70.86,909.0,79589.0,85.67,69.0,3.0,257.0
2000,29,015,29015,53.33,44.67,578,30824,50.33,23.67,3.0,151.0,62.0,95.0,1.0,62.0,,,,,53.47,46.83,372.0,19889.0,32.33,55.33,3.0,97.0
2000,51,590,51590,58.64,46.24,1775,104078,,,,,52.53,38.02,410.0,21538.0,296.0,163.33,3.0,888.0,64.98,51.2,708.0,46006.0,45.2,57.2,5.0,226.0
2000,28,005,28005,43.86,40.39,480,21053,25.0,20.5,2.0,50.0,40.28,37.01,127.0,5115.0,,,,,47.26,45.57,207.0,9783.0,30.0,34.0,1.0,30.0
2000,40,093,40093,47.99,42.14,140,6718,80.0,20.0,1.0,80.0,,,,,,,,,51.43,40.7,90.0,4629.0,36.33,27.0,3.0,109.0
2000,06,052,06052,119.22,88.0,9,1073,,,,,135.0,50.0,1.0,135.0,,,,,110.57,100.86,7.0,774.0,164.0,36.0,1.0,164.0
2000,28,NA ,28NA ,39.92,32.11,6432,256765,38.62,30.76,29.0,1120.0,38.07,27.96,2694.0,102552.0,49.8,38.4,10.0,498.0,40.48,35.13,3267.0,132248.0,45.97,36.34,32.0,1471.0
2000,06,049,06049,61.24,51.03,263,16107,43.33,39.0,3.0,130.0,45.33,43.0,3.0,136.0,11.5,37.0,2.0,23.0,65.25,56.68,170.0,11093.0,41.22,28.67,9.0,371.0
2000,29,219,29219,83.02,56.2,1537,127603,52.33,39.0,3.0,157.0,69.63,49.31,16.0,1114.0,114.0,43.5,2.0,228.0,89.98,60.69,1057.0,95104.0,74.86,69.36,14.0,1048.0
2000,01,075,01075,44.57,34.97,407,18142,15.0,30.0,1.0,15.0,44.2,31.08,50.0,2210.0,,,,,43.71,35.02,256.0,11191.0,81.0,37.0,1.0,81.0
2000,51,053,51053,68.08,46.93,1100,74885,96.33,39.33,3.0,289.0,61.38,41.65,175.0,10741.0,54.0,43.0,2.0,108.0,78.55,54.56,412.0,32361.0,99.0,48.0,2.0,198.0
2000,29,037,29037,87.45,63.67,4781,418084,75.57,68.95,21.0,1587.0,155.83,183.04,72.0,11220.0,113.17,61.58,12.0,1358.0,93.15,62.82,3275.0,305066.0,70.49,66.91,53.0,3736.0
2000,20,143,20143,61.29,43.19,156,9562,,,,,,,,,,,,,66.07,46.37,86.0,5682.0,60.5,32.0,2.0,121.0
2000,48,395,48395,51.66,49.06,539,27845,50.0,27.25,4.0,200.0,41.03,34.3,96.0,3939.0,60.5,59.0,4.0,242.0,59.83,58.85,266.0,15916.0,36.89,38.5,54.0,1992.0
2000,37,033,37033,66.25,43.75,958,63467,62.25,50.63,8.0,498.0,57.26,33.11,207.0,11853.0,,,,,72.95,53.3,387.0,28232.0,53.86,39.29,7.0,377.0
2000,48,387,48387,43.14,41.53,336,14494,38.5,33.0,2.0,77.0,47.43,42.61,46.0,2182.0,21.0,16.0,1.0,21.0,40.63,40.73,198.0,8044.0,22.42,46.5,12.0,269.0
2000,29,029,29029,97.58,96.2,2048,199849,54.67,41.5,6.0,328.0,105.33,104.0,3.0,316.0,75.0,116.67,6.0,450.0,100.63,101.12,1521.0,153055.0,115.36,81.21,14.0,1615.0
2000,13,163,13163,47.57,34.35,822,39102,57.5,25.0,2.0,115.0,44.35,27.68,318.0,14103.0,,,,,53.29,42.86,281.0,14974.0,67.25,58.75,4.0,269.0
2000,36,079,36079,153.87,93.15,4479,689185,122.61,88.0,18.0,2207.0,157.39,98.93,57.0,8971.0,188.66,97.32,38.0,7169.0,164.79,95.68,2787.0,459258.0,172.54,84.76,153.0,26399.0
2000,38,025,38025,42.65,36.31,26,1109,,,,,,,,,,,,,45.0,35.75,24.0,1080.0,,,,
2000,53,001,53001,73.39,47.35,666,48875,90.0,50.0,1.0,90.0,126.0,46.67,3.0,378.0,112.67,65.5,6.0,676.0,76.58,50.9,262.0,20063.0,75.02,42.54,175.0,13129.0
2000,01,057,01057,47.35,34.62,475,22491,25.0,18.0,1.0,25.0,37.63,26.88,40.0,1505.0,,,,,48.93,36.1,340.0,16636.0,30.0,29.0,1.0,30.0
2000,01,043,01043,61.44,45.61,3432,210867,54.82,34.18,38.0,2083.0,49.04,31.04,28.0,1373.0,48.08,90.31,13.0,625.0,64.8,46.75,2650.0,171711.0,49.41,31.71,17.0,840.0
2000,05,141,05141,42.97,50.58,640,27498,42.0,70.0,2.0,84.0,37.0,29.67,3.0,111.0,,,,,40.9,47.3,546.0,22330.0,50.0,63.0,1.0,50.0
2000,05,125,05125,64.3,50.67,4331,278489,40.2,42.5,10.0,402.0,54.3,37.24,96.0,5213.0,77.88,121.13,8.0,623.0,67.19,53.29,2922.0,196339.0,74.06,53.69,35.0,2592.0
2000,36,107,36107,52.27,45.09,1884,98485,46.4,48.8,5.0,232.0,36.3,31.3,10.0,363.0,47.0,41.6,5.0,235.0,52.49,44.35,1326.0,69597.0,56.17,73.33,6.0,337.0
2000,32,023,32023,88.45,53.53,2933,259433,79.26,48.46,50.0,3963.0,115.45,56.03,31.0,3579.0,115.61,75.08,38.0,4393.0,90.73,53.69,2101.0,190620.0,80.07,55.94,123.0,9848.0
2000,38,035,38035,61.45,59.73,1277,78476,30.0,34.0,9.0,270.0,,,,,92.5,267.0,2.0,185.0,65.69,63.47,906.0,59514.0,58.5,36.83,12.0,702.0
2000,13,249,13249,44.6,33.88,140,6244,28.5,19.0,2.0,57.0,45.03,29.53,38.0,1711.0,,,,,49.25,37.13,56.0,2758.0,38.0,19.0,2.0,76.0
2000,48,413,48413,42.31,43.78,32,1354,,,,,,,,,,,,,56.91,46.45,11.0,626.0,39.5,38.0,10.0,395.0
2000,72,095,72095,56.77,33.23,135,7664,,,,,,,,,,,,,,,,,56.78,33.43,132.0,7495.0
2000,47,091,47091,55.31,42.23,703,38880,52.0,58.0,2.0,104.0,38.25,36.5,4.0,153.0,,,,,50.58,40.17,447.0,22611.0,27.0,42.0,1.0,27.0
2000,20,117,20117,46.82,41.71,142,6649,63.0,45.0,1.0,63.0,,,,,60.0,35.0,1.0,60.0,43.19,41.84,81.0,3498.0,58.0,62.0,1.0,58.0
2000,05,079,05079,42.77,38.33,344,14713,,,,,34.31,35.98,45.0,1544.0,,,,,46.1,40.48,207.0,9542.0,18.5,34.0,4.0,74.0
2000,39,115,39115,51.8,38.89,539,27921,12.0,22.0,1.0,12.0,51.78,39.78,9.0,466.0,,,,,51.81,41.15,338.0,17512.0,,,,
2000,42,041,42041,82.13,60.26,8390,689041,56.6,51.63,30.0,1698.0,66.25,49.23,48.0,3180.0,111.94,61.37,51.0,5709.0,87.08,62.13,5634.0,490626.0,96.06,74.56,54.0,5187.0
2000,20,179,20179,41.55,34.28,29,1205,,,,,51.0,58.0,1.0,51.0,8.0,21.0,1.0,8.0,42.21,33.05,19.0,802.0,,,,
2000,30,001,30001,77.28,58.93,198,15301,75.75,44.25,4.0,303.0,,,,,,,,,81.34,60.34,124.0,10086.0,,,,
2000,12,105,12105,67.08,53.26,24563,1647701,55.14,53.19,100.0,5514.0,58.62,41.84,1717.0,100658.0,84.34,83.77,188.0,15855.0,73.36,57.6,13084.0,959784.0,63.28,48.71,1262.0,79857.0
2000,31,101,31101,60.12,52.13,223,13407,,,,,,,,,,,,,67.02,53.22,124.0,8311.0,41.25,32.5,4.0,165.0
2000,17,067,17067,47.9,45.82,264,12646,36.0,720.0,1.0,36.0,28.0,24.0,2.0,56.0,15.0,70.0,1.0,15.0,49.96,41.13,138.0,6894.0,47.5,20.0,2.0,95.0
2000,46,003,46003,68.44,42.88,16,1095,17.0,22.0,1.0,17.0,,,,,,,,,72.5,44.21,14.0,1015.0,,,,
2000,20,207,20207,40.34,49.59,68,2743,25.5,12.0,2.0,51.0,38.5,28.0,2.0,77.0,,,,,45.0,45.53,32.0,1440.0,,,,
2000,05,107,05107,42.4,41.34,637,27009,43.5,27.5,2.0,87.0,41.26,34.29,158.0,6519.0,,,,,47.0,46.24,219.0,10292.0,20.67,41.67,3.0,62.0
2000,41,101,41101,138.0,86.0,1,138,,,,,,,,,,,,,138.0,86.0,1.0,138.0,,,,
2000,17,073,17073,57.76,52.11,2285,131976,55.2,44.9,10.0,552.0,33.06,30.0,16.0,529.0,77.2,212.0,5.0,386.0,59.99,53.84,1672.0,100295.0,35.5,31.66,50.0,1775.0
2000,51,093,51093,83.64,56.44,1530,127967,116.0,59.4,5.0,580.0,57.4,37.83,241.0,13834.0,,,,,102.69,67.82,751.0,77118.0,191.25,102.5,8.0,1530.0
2000,47,085,47085,56.58,48.59,1139,64447,43.0,36.83,6.0,258.0,51.5,27.4,10.0,515.0,,,,,54.49,52.08,702.0,38253.0,54.0,15.0,1.0,54.0
2000,13,201,13201,42.43,38.71,328,13917,,,,,37.85,34.14,101.0,3823.0,,,,,39.24,43.58,156.0,6121.0,,,,
2000,13,145,13145,93.51,59.93,1535,143536,83.83,117.83,6.0,503.0,67.71,42.26,160.0,10834.0,141.5,170.5,2.0,283.0,105.8,67.47,866.0,91624.0,120.33,66.87,15.0,1805.0
2000,19,011,19011,66.12,49.85,1029,68036,34.8,21.0,5.0,174.0,107.0,49.0,3.0,321.0,,,,,70.37,50.45,774.0,54465.0,67.25,46.75,4.0,269.0
2000,27,149,27149,55.32,41.13,133,7357,46.0,41.0,1.0,46.0,,,,,184.5,79.5,2.0,369.0,58.85,40.45,88.0,5179.0,39.0,46.0,1.0,39.0
2000,51,685,51685,86.71,61.95,292,25319,58.5,99.0,2.0,117.0,130.33,101.11,9.0,1173.0,117.3,65.05,20.0,2346.0,101.78,66.02,111.0,11298.0,87.79,61.36,33.0,2897.0
2000,37,051,37051,62.78,45.75,12679,796016,55.22,41.06,127.0,7013.0,55.28,40.25,2881.0,159250.0,81.86,55.05,128.0,10478.0,68.79,52.68,4225.0,290643.0,53.71,38.26,228.0,12246.0
2000,54,101,54101,32.36,32.19,490,15858,40.0,23.0,3.0,120.0,51.0,17.0,1.0,51.0,,,,,29.64,32.46,354.0,10494.0,17.0,60.0,1.0,17.0
2000,40,053,40053,43.61,45.72,109,4754,65.0,35.0,1.0,65.0,93.0,48.0,1.0,93.0,,,,,42.55,47.31,74.0,3149.0,,,,
2000,18,157,18157,87.36,62.75,5801,506797,76.82,52.18,17.0,1306.0,98.58,58.75,52.0,5126.0,132.25,87.55,104.0,13754.0,91.24,63.11,4148.0,378455.0,71.87,45.27,137.0,9846.0
2000,39,015,39015,67.6,44.29,3239,218942,72.45,42.64,11.0,797.0,64.69,35.21,29.0,1876.0,36.67,30.33,3.0,110.0,69.07,45.8,2121.0,146504.0,66.22,49.33,9.0,596.0
2000,54,085,54085,45.38,37.9,331,15020,,,,,,,,,,,,,42.4,37.74,206.0,8734.0,,,,
2000,05,097,05097,56.08,55.14,242,13571,56.0,35.0,2.0,112.0,,,,,,,,,58.12,59.68,180.0,10462.0,14.0,66.0,1.0,14.0
2000,37,039,37039,66.37,48.2,829,55022,34.0,25.89,9.0,306.0,61.89,33.47,19.0,1176.0,104.5,131.0,6.0,627.0,67.36,50.77,535.0,36038.0,91.0,43.6,10.0,910.0
2000,31,091,31091,28.0,33.0,5,140,,,,,,,,,,,,,41.5,55.0,2.0,83.0,,,,
2000,18,131,18131,57.98,44.32,466,27017,,,,,60.0,34.8,5.0,300.0,,,,,59.41,44.58,301.0,17882.0,43.67,47.33,3.0,131.0
2000,41,091,41091,134.0,38.0,1,134,,,,,134.0,38.0,1.0,134.0,,,,,,,,,,,,
2000,13,319,13319,51.76,42.93,458,23705,41.8,109.6,5.0,209.0,52.21,39.4,112.0,5847.0,,,,,53.94,45.35,204.0,11004.0,21.0,36.0,2.0,42.0
2000,48,463,48463,50.43,47.3,659,33231,39.0,25.0,5.0,195.0,58.25,45.25,4.0,233.0,115.33,77.33,3.0,346.0,59.44,59.86,174.0,10342.0,43.94,37.94,278.0,12216.0
2000,47,101,47101,51.65,38.67,618,31918,,,,,40.0,40.5,2.0,80.0,,,,,50.55,38.51,437.0,22091.0,,,,
2000,01,123,01123,62.42,49.32,2010,125467,90.4,32.4,5.0,452.0,40.44,28.19,356.0,14395.0,122.75,78.0,4.0,491.0,73.79,61.04,1029.0,75929.0,33.78,30.67,9.0,304.0
2000,46,053,46053,53.64,50.41,22,1180,,,,,,,,,,,,,53.65,50.41,17.0,912.0,,,,
