,year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,year,state,county,loan_average_orig,income_average_orig,count_orig,value_orig,fips
0,2014,23,031,199.55,111.27,5827.0,1162797.0,23031,2014,23,031,204.03,120.03,3377.0,688999.0,23031
0,2000,28,071,81.57,83.47,1182.0,96411.0,28071,2000,28,071,102.07,116.71,633.0,64612.0,28071
0,2001,28,071,104.2,101.8,1812.0,188817.0,28071,2001,28,071,116.59,118.93,1116.0,130110.0,28071
0,2002,28,071,119.1,95.8,2022.0,240821.0,28071,2002,28,071,127.24,109.56,1287.0,163756.0,28071
0,2003,28,071,122.12,101.41,2480.0,302857.0,28071,2003,28,071,128.9,112.73,1561.0,201220.0,28071
0,2004,28,071,125.6,101.24,1979.0,248560.0,28071,2004,28,071,127.74,120.36,1140.0,145619.0,28071
0,2005,28,071,132.65,121.63,2309.0,306282.0,28071,2005,28,071,139.53,162.28,1083.0,151115.0,28071
0,2006,28,071,139.71,120.14,2565.0,358347.0,28071,2006,28,071,141.3,141.0,1319.0,186381.0,28071
0,2007,28,071,159.43,146.38,2307.0,367801.0,28071,2007,28,071,162.72,176.35,1247.0,202916.0,28071
0,2008,28,071,163.07,182.94,6536.0,1065840.0,28071,2008,28,071,162.47,240.15,3516.0,571244.0,28071
0,2009,28,071,180.22,156.22,1675.0,301875.0,28071,2009,28,071,180.13,162.15,939.0,169145.0,28071
0,2010,28,071,181.65,153.22,1533.0,278473.0,28071,2010,28,071,182.39,163.45,973.0,177463.0,28071
0,2011,28,071,171.33,150.42,1289.0,220841.0,28071,2011,28,071,171.08,168.05,828.0,141653.0,28071
0,2012,28,071,181.74,151.13,1825.0,331678.0,28071,2012,28,071,185.29,166.69,1193.0,221048.0,28071
0,2013,28,071,168.89,157.85,1575.0,266002.0,28071,2013,28,071,176.58,169.3,1076.0,189999.0,28071
0,2014,28,071,186.18,157.21,1132.0,210761.0,28071,2014,28,071,197.53,173.92,750.0,148145.0,28071
0,2000,47,057,58.97,41.26,801.0,47235.0,47057,2000,47,057,70.02,50.9,259.0,18135.0,47057
0,2001,47,057,68.46,42.6,916.0,62709.0,47057,2001,47,057,74.85,46.69,391.0,29266.0,47057
0,2002,47,057,74.83,45.79,845.0,63233.0,47057,2002,47,057,79.94,48.82,356.0,28459.0,47057
0,2003,47,057,84.26,50.5,1119.0,94290.0,47057,2003,47,057,87.66,55.08,504.0,44183.0,47057
0,2004,47,057,80.24,48.59,1429.0,114666.0,47057,2004,47,057,78.04,51.54,627.0,48931.0,47057
0,2005,47,057,86.32,49.99,1537.0,132677.0,47057,2005,47,057,82.47,55.01,709.0,58470.0,47057
0,2006,47,057,99.85,58.77,1365.0,136300.0,47057,2006,47,057,97.37,63.79,602.0,58618.0,47057
0,2007,47,057,117.97,69.47,1207.0,142393.0,47057,2007,47,057,115.74,76.43,574.0,66436.0,47057
0,2008,47,057,111.27,64.38,3768.0,419264.0,47057,2008,47,057,106.97,70.78,1844.0,197248.0,47057
0,2009,47,057,112.64,69.72,773.0,87070.0,47057,2009,47,057,113.39,78.68,425.0,48190.0,47057
0,2010,47,057,112.25,64.73,678.0,76107.0,47057,2010,47,057,111.81,66.53,367.0,41036.0,47057
0,2011,47,057,113.54,67.4,590.0,66988.0,47057,2011,47,057,113.37,81.33,290.0,32878.0,47057
0,2012,47,057,116.62,69.08,654.0,76269.0,47057,2012,47,057,109.39,71.01,331.0,36209.0,47057
0,2013,47,057,113.72,71.89,637.0,72437.0,47057,2013,47,057,115.34,80.92,319.0,36794.0,47057
0,2014,47,057,107.16,63.73,494.0,52936.0,47057,2014,47,057,114.37,70.74,241.0,27564.0,47057
0,2000,47,055,59.73,43.57,1325.0,79143.0,47055,2000,47,055,64.34,49.38,485.0,31204.0,47055
0,2001,47,055,69.46,48.66,1575.0,109394.0,47055,2001,47,055,73.78,54.9,666.0,49140.0,47055
0,2002,47,055,77.98,52.08,1659.0,129369.0,47055,2002,47,055,81.37,57.07,669.0,54437.0,47055
0,2003,47,055,82.28,53.26,1930.0,158792.0,47055,2003,47,055,84.96,60.27,795.0,67541.0,47055
0,2004,47,055,80.34,52.94,1738.0,139631.0,47055,2004,47,055,84.56,58.48,649.0,54878.0,47055
0,2005,47,055,88.99,55.89,1628.0,144882.0,47055,2005,47,055,88.43,56.54,613.0,54205.0,47055
0,2006,47,055,96.04,58.8,1483.0,142427.0,47055,2006,47,055,94.88,66.04,600.0,56925.0,47055
0,2007,47,055,94.97,62.35,1324.0,125742.0,47055,2007,47,055,94.44,68.05,510.0,48162.0,47055
0,2008,47,055,106.89,66.79,3020.0,322800.0,47055,2008,47,055,109.46,74.72,1232.0,134852.0,47055
0,2009,47,055,101.49,63.68,705.0,71549.0,47055,2009,47,055,98.01,69.68,339.0,33226.0,47055
0,2010,47,055,108.91,62.05,625.0,68071.0,47055,2010,47,055,111.49,65.86,294.0,32779.0,47055
0,2011,47,055,108.09,65.26,582.0,62910.0,47055,2011,47,055,113.42,75.87,246.0,27901.0,47055
0,2012,47,055,113.03,68.73,678.0,76636.0,47055,2012,47,055,119.61,74.5,314.0,37558.0,47055
0,2013,47,055,104.88,70.09,739.0,77509.0,47055,2013,47,055,107.21,75.92,362.0,38810.0,47055
0,2014,47,055,113.06,72.62,396.0,44771.0,47055,2014,47,055,126.05,87.25,185.0,23319.0,47055
0,2000,47,053,57.59,41.07,1659.0,95544.0,47053,2000,47,053,66.94,49.0,579.0,38758.0,47053
0,2001,47,053,68.86,48.7,2116.0,145712.0,47053,2001,47,053,74.71,53.69,1002.0,74858.0,47053
0,2002,47,053,73.03,48.45,2380.0,173811.0,47053,2002,47,053,78.38,54.84,1114.0,87317.0,47053
0,2003,47,053,78.26,54.03,2703.0,211537.0,47053,2003,47,053,83.36,61.89,1136.0,94695.0,47053
0,2004,47,053,76.66,50.83,2647.0,202919.0,47053,2004,47,053,76.14,56.18,1052.0,80098.0,47053
0,2005,47,053,78.89,54.26,2962.0,233676.0,47053,2005,47,053,79.66,56.71,1108.0,88265.0,47053
0,2006,47,053,79.74,52.73,2752.0,219454.0,47053,2006,47,053,79.78,55.3,1123.0,89592.0,47053
0,2007,47,053,92.45,59.16,2325.0,214956.0,47053,2007,47,053,88.23,67.15,962.0,84877.0,47053
0,2008,47,053,93.91,64.06,5440.0,510852.0,47053,2008,47,053,90.84,73.25,2800.0,254356.0,47053
0,2009,47,053,99.48,70.71,1010.0,100471.0,47053,2009,47,053,95.19,80.08,580.0,55209.0,47053
0,2010,47,053,104.95,74.39,960.0,100751.0,47053,2010,47,053,103.3,82.09,588.0,60739.0,47053
0,2011,47,053,109.58,80.31,784.0,85912.0,47053,2011,47,053,105.67,87.72,472.0,49875.0,47053
0,2012,47,053,104.94,76.91,1078.0,113129.0,47053,2012,47,053,108.1,85.54,614.0,66373.0,47053
0,2013,47,053,104.8,82.57,1127.0,118113.0,47053,2013,47,053,107.99,95.57,664.0,71703.0,47053
0,2014,47,053,103.36,80.64,771.0,79687.0,47053,2014,47,053,107.98,93.66,443.0,47833.0,47053
0,2000,47,051,64.59,47.01,1662.0,107346.0,47051,2000,47,051,76.06,59.56,685.0,52100.0,47051
0,2001,47,051,76.61,55.74,2027.0,155293.0,47051,2001,47,051,84.43,67.86,969.0,81813.0,47051
0,2002,47,051,82.31,55.97,2046.0,168410.0,47051,2002,47,051,91.63,65.06,913.0,83660.0,47051
0,2003,47,051,93.35,65.25,2815.0,262768.0,47051,2003,47,051,98.89,75.47,1273.0,125891.0,47051
0,2004,47,051,88.52,57.19,2295.0,203153.0,47051,2004,47,051,94.29,65.27,936.0,88254.0,47051
0,2005,47,051,96.98,64.5,2383.0,231115.0,47051,2005,47,051,105.79,75.72,981.0,103778.0,47051
0,2006,47,051,104.07,67.48,2256.0,234772.0,47051,2006,47,051,106.83,78.14,948.0,101271.0,47051
0,2007,47,051,115.39,75.96,2083.0,240358.0,47051,2007,47,051,121.7,83.15,853.0,103811.0,47051
0,2008,47,051,119.47,85.15,4880.0,583016.0,47051,2008,47,051,122.54,99.3,2236.0,274008.0,47051
0,2009,47,051,135.63,87.56,1234.0,167368.0,47051,2009,47,051,147.22,100.43,555.0,81707.0,47051
0,2010,47,051,149.27,104.7,1088.0,162408.0,47051,2010,47,051,154.1,107.58,501.0,77203.0,47051
0,2011,47,051,143.94,105.58,970.0,139619.0,47051,2011,47,051,147.29,118.98,478.0,70407.0,47051
0,2012,47,051,145.85,100.8,1000.0,145848.0,47051,2012,47,051,158.68,115.46,533.0,84577.0,47051
0,2013,47,051,131.24,88.6,955.0,125334.0,47051,2013,47,051,133.82,92.65,468.0,62626.0,47051
0,2014,47,051,136.52,84.08,639.0,87237.0,47051,2014,47,051,146.95,96.25,348.0,51138.0,47051
0,2000,47,059,54.77,40.42,4096.0,224356.0,47059,2000,47,059,58.32,48.17,1459.0,85088.0,47059
0,2001,47,059,64.44,43.91,4555.0,293510.0,47059,2001,47,059,71.05,52.75,1780.0,126468.0,47059
0,2002,47,059,72.66,48.55,4298.0,312292.0,47059,2002,47,059,78.11,58.83,1874.0,146387.0,47059
0,2003,47,059,77.91,50.57,4540.0,353710.0,47059,2003,47,059,79.93,55.5,2227.0,177998.0,47059
0,2004,47,059,80.59,50.23,4266.0,343805.0,47059,2004,47,059,84.55,58.57,1784.0,150841.0,47059
0,2005,47,059,84.89,52.06,3916.0,332446.0,47059,2005,47,059,86.17,56.33,1623.0,139859.0,47059
0,2006,47,059,93.77,53.4,3654.0,342646.0,47059,2006,47,059,93.0,56.96,1568.0,145823.0,47059
0,2007,47,059,107.72,60.98,3166.0,341042.0,47059,2007,47,059,101.29,62.34,1371.0,138867.0,47059
0,2008,47,059,108.57,60.17,9164.0,994904.0,47059,2008,47,059,105.83,64.82,4420.0,467748.0,47059
0,2009,47,059,118.44,67.18,1983.0,234868.0,47059,2009,47,059,121.36,74.63,1032.0,125245.0,47059
0,2010,47,059,113.24,64.8,1713.0,193986.0,47059,2010,47,059,118.87,72.73,972.0,115538.0,47059
0,2011,47,059,104.07,59.25,1687.0,175566.0,47059,2011,47,059,110.15,69.37,796.0,87678.0,47059
0,2012,47,059,105.91,62.81,2056.0,217742.0,47059,2012,47,059,116.8,76.29,1017.0,118782.0,47059
0,2013,47,059,111.98,65.63,1923.0,215334.0,47059,2013,47,059,119.04,74.22,907.0,107971.0,47059
0,2014,47,059,109.88,65.28,1275.0,140093.0,47059,2014,47,059,116.37,80.87,601.0,69938.0,47059
0,2000,27,051,52.59,87.23,118.0,6206.0,27051,2000,27,051,58.34,149.26,47.0,2742.0,27051
0,2001,27,051,66.96,52.2,169.0,11316.0,27051,2001,27,051,78.4,58.29,80.0,6272.0,27051
0,2002,27,051,80.96,68.01,197.0,15950.0,27051,2002,27,051,79.57,77.41,116.0,9230.0,27051
0,2003,27,051,86.08,57.45,324.0,27889.0,27051,2003,27,051,87.39,58.54,166.0,14506.0,27051
0,2004,27,051,88.78,66.8,254.0,22550.0,27051,2004,27,051,86.68,62.54,120.0,10401.0,27051
0,2005,27,051,88.92,57.97,300.0,26675.0,27051,2005,27,051,83.14,55.71,146.0,12139.0,27051
0,2006,27,051,91.7,55.82,270.0,24760.0,27051,2006,27,051,94.17,59.48,122.0,11489.0,27051
0,2007,27,051,96.77,58.07,241.0,23321.0,27051,2007,27,051,94.87,71.39,97.0,9202.0,27051
0,2008,27,051,102.85,63.23,516.0,53072.0,27051,2008,27,051,99.86,66.66,296.0,29560.0,27051
0,2009,27,051,113.21,69.27,154.0,17435.0,27051,2009,27,051,108.79,67.06,81.0,8812.0,27051
0,2010,27,051,125.89,84.04,135.0,16995.0,27051,2010,27,051,121.34,90.33,80.0,9707.0,27051
0,2011,27,051,113.59,91.9,112.0,12722.0,27051,2011,27,051,103.42,98.88,65.0,6722.0,27051
0,2012,27,051,113.56,82.95,151.0,17148.0,27051,2012,27,051,108.97,89.53,96.0,10461.0,27051
0,2013,27,051,112.87,80.39,129.0,14560.0,27051,2013,27,051,117.11,82.94,72.0,8432.0,27051
0,2014,27,051,114.31,72.28,96.0,10974.0,27051,2014,27,051,116.7,79.1,60.0,7002.0,27051
0,2000,27,053,119.47,78.64,59470.0,7104651.0,27053,2000,27,053,129.18,86.27,32868.0,4245912.0,27053
0,2001,27,053,143.7,87.67,109368.0,15716235.0,27053,2001,27,053,150.41,91.68,69054.0,10386213.0,27053
0,2002,27,053,163.88,96.49,133432.0,21866735.0,27053,2002,27,053,170.59,98.57,82711.0,14109562.0,27053
0,2003,27,053,175.81,90.74,171001.0,30063824.0,27053,2003,27,053,180.46,94.72,101345.0,18288985.0,27053
0,2004,27,053,189.63,90.27,108579.0,20589603.0,27053,2004,27,053,192.77,92.9,56464.0,10884599.0,27053
0,2005,27,053,193.94,96.37,116001.0,22497209.0,27053,2005,27,053,196.62,99.62,57037.0,11214606.0,27053
0,2006,27,053,191.71,103.26,99908.0,19153273.0,27053,2006,27,053,192.9,108.04,46417.0,8954007.0,27053
0,2007,27,053,212.46,109.23,73098.0,15530508.0,27053,2007,27,053,210.88,114.29,32766.0,6909692.0,27053
0,2008,27,053,226.9,116.2,168440.0,38219860.0,27053,2008,27,053,227.09,122.05,84796.0,19256640.0,27053
0,2009,27,053,225.43,122.43,59741.0,13467491.0,27053,2009,27,053,226.98,127.09,32362.0,7345666.0,27053
0,2010,27,053,226.47,127.48,55970.0,12675782.0,27053,2010,27,053,223.3,130.57,33252.0,7425209.0,27053
0,2011,27,053,221.07,131.18,46342.0,10244612.0,27053,2011,27,053,225.26,138.51,26888.0,6056801.0,27053
0,2012,27,053,220.52,128.77,69609.0,15350390.0,27053,2012,27,053,223.2,133.39,43046.0,9607986.0,27053
0,2013,27,053,222.71,127.79,59403.0,13229609.0,27053,2013,27,053,227.6,132.13,35912.0,8173475.0,27053
0,2014,27,053,237.08,130.04,34114.0,8087631.0,27053,2014,27,053,244.0,134.43,21913.0,5346792.0,27053
0,2000,27,055,74.01,54.22,693.0,51289.0,27055,2000,27,055,76.44,55.52,452.0,34549.0,27055
0,2001,27,055,87.59,59.47,1354.0,118595.0,27055,2001,27,055,88.96,62.15,1009.0,89764.0,27055
0,2002,27,055,95.08,60.04,1541.0,146524.0,27055,2002,27,055,94.54,61.46,1153.0,109002.0,27055
0,2003,27,055,102.58,63.08,1999.0,205064.0,27055,2003,27,055,100.81,63.75,1517.0,152936.0,27055
0,2004,27,055,105.31,59.71,1182.0,124480.0,27055,2004,27,055,100.76,58.82,799.0,80506.0,27055
0,2005,27,055,113.09,63.61,1095.0,123834.0,27055,2005,27,055,106.09,63.95,653.0,69277.0,27055
0,2006,27,055,114.04,65.61,975.0,111192.0,27055,2006,27,055,108.51,66.29,577.0,62608.0,27055
0,2007,27,055,120.37,65.63,814.0,97979.0,27055,2007,27,055,112.73,63.73,452.0,50956.0,27055
0,2008,27,055,129.6,83.23,2864.0,371164.0,27055,2008,27,055,125.82,88.77,1792.0,225464.0,27055
0,2009,27,055,136.63,80.18,1031.0,140862.0,27055,2009,27,055,131.49,82.09,653.0,85863.0,27055
0,2010,27,055,133.63,78.0,980.0,130959.0,27055,2010,27,055,128.94,80.27,743.0,95805.0,27055
0,2011,27,055,133.97,76.73,828.0,110925.0,27055,2011,27,055,126.99,77.66,584.0,74161.0,27055
0,2012,27,055,135.02,78.64,936.0,126383.0,27055,2012,27,055,136.35,81.07,700.0,95448.0,27055
0,2013,27,055,139.28,84.63,797.0,111010.0,27055,2013,27,055,139.98,88.75,540.0,75590.0,27055
0,2014,27,055,152.38,99.8,427.0,65068.0,27055,2014,27,055,145.76,89.01,295.0,42999.0,27055
0,2000,27,057,85.48,70.94,473.0,40431.0,27057,2000,27,057,99.61,82.9,213.0,21217.0,27057
0,2001,27,057,97.25,66.34,921.0,89569.0,27057,2001,27,057,102.77,72.72,532.0,54671.0,27057
0,2002,27,057,113.45,77.61,1189.0,134890.0,27057,2002,27,057,115.14,84.92,672.0,77371.0,27057
0,2003,27,057,125.07,79.51,1789.0,223752.0,27057,2003,27,057,123.65,86.0,1088.0,134532.0,27057
0,2004,27,057,123.26,72.49,1294.0,159495.0,27057,2004,27,057,126.7,81.71,635.0,80456.0,27057
0,2005,27,057,134.72,80.55,1396.0,188067.0,27057,2005,27,057,133.43,87.61,700.0,93398.0,27057
0,2006,27,057,148.39,91.24,1269.0,188313.0,27057,2006,27,057,147.6,102.67,585.0,86347.0,27057
0,2007,27,057,147.8,87.65,1046.0,154604.0,27057,2007,27,057,150.48,95.92,497.0,74788.0,27057
0,2008,27,057,156.69,98.19,2456.0,384820.0,27057,2008,27,057,158.12,111.59,1324.0,209356.0,27057
0,2009,27,057,181.22,119.35,941.0,170527.0,27057,2009,27,057,179.12,117.72,598.0,107114.0,27057
0,2010,27,057,160.74,110.68,809.0,130035.0,27057,2010,27,057,154.5,118.67,518.0,80033.0,27057
0,2011,27,057,160.31,112.83,680.0,109012.0,27057,2011,27,057,154.53,117.99,439.0,67837.0,27057
0,2012,27,057,163.77,121.15,1020.0,167044.0,27057,2012,27,057,161.78,115.43,717.0,115995.0,27057
0,2013,27,057,154.32,108.29,736.0,113579.0,27057,2013,27,057,153.74,114.43,517.0,79481.0,27057
0,2014,27,057,150.29,104.04,398.0,59816.0,27057,2014,27,057,149.4,110.61,267.0,39890.0,27057
0,2000,27,059,95.99,55.72,2380.0,228468.0,27059,2000,27,059,94.32,59.85,1106.0,104315.0,27059
0,2001,27,059,109.52,59.67,3801.0,416285.0,27059,2001,27,059,112.85,62.08,2207.0,249055.0,27059
0,2002,27,059,127.46,63.73,4593.0,585428.0,27059,2002,27,059,128.51,64.26,2520.0,323855.0,27059
0,2003,27,059,137.38,62.58,6183.0,849415.0,27059,2003,27,059,137.57,64.1,3309.0,455212.0,27059
0,2004,27,059,153.76,67.04,4847.0,745291.0,27059,2004,27,059,149.31,65.32,2313.0,345357.0,27059
0,2005,27,059,156.53,73.54,5589.0,874860.0,27059,2005,27,059,150.74,75.42,2606.0,392827.0,27059
0,2006,27,059,158.56,77.96,4557.0,722571.0,27059,2006,27,059,149.12,77.09,1955.0,291536.0,27059
0,2007,27,059,173.94,84.42,3319.0,577316.0,27059,2007,27,059,159.6,78.94,1303.0,207958.0,27059
0,2008,27,059,165.77,77.14,6264.0,1038408.0,27059,2008,27,059,158.75,79.61,2488.0,394960.0,27059
0,2009,27,059,155.72,78.17,1712.0,266596.0,27059,2009,27,059,148.98,80.34,785.0,116952.0,27059
0,2010,27,059,152.43,79.28,1448.0,220719.0,27059,2010,27,059,140.8,80.35,783.0,110244.0,27059
0,2011,27,059,144.95,78.97,1271.0,184232.0,27059,2011,27,059,134.89,78.75,683.0,92130.0,27059
0,2012,27,059,147.82,82.59,1880.0,277894.0,27059,2012,27,059,146.5,84.98,1119.0,163935.0,27059
0,2013,27,059,138.49,81.27,1625.0,225053.0,27059,2013,27,059,135.36,81.54,924.0,125077.0,27059
0,2014,27,059,147.87,85.74,912.0,134857.0,27059,2014,27,059,147.69,85.5,528.0,77982.0,27059
0,2000,50,017,77.01,54.47,734.0,56524.0,50017,2000,50,017,81.94,59.14,307.0,25155.0,50017
0,2001,50,017,91.17,61.51,923.0,84149.0,50017,2001,50,017,101.73,73.75,415.0,42220.0,50017
0,2002,50,017,102.18,65.7,1172.0,119756.0,50017,2002,50,017,105.62,70.58,634.0,66960.0,50017
0,2003,50,017,104.72,69.66,1795.0,187970.0,50017,2003,50,017,107.63,70.16,1025.0,110320.0,50017
0,2004,50,017,114.4,67.43,1496.0,171149.0,50017,2004,50,017,115.99,67.97,652.0,75624.0,50017
0,2005,50,017,127.11,69.17,1783.0,226645.0,50017,2005,50,017,127.04,69.55,842.0,106971.0,50017
0,2006,50,017,129.35,75.32,1659.0,214599.0,50017,2006,50,017,128.21,76.45,741.0,95007.0,50017
0,2007,50,017,140.97,69.64,1443.0,203415.0,50017,2007,50,017,142.24,74.8,578.0,82213.0,50017
0,2008,50,017,153.34,87.36,3216.0,493140.0,50017,2008,50,017,157.53,106.9,1488.0,234412.0,50017
0,2009,50,017,156.59,92.12,999.0,156438.0,50017,2009,50,017,158.41,102.22,518.0,82055.0,50017
0,2010,50,017,162.14,97.57,769.0,124686.0,50017,2010,50,017,160.81,106.77,433.0,69630.0,50017
0,2011,50,017,152.25,83.33,668.0,101705.0,50017,2011,50,017,151.94,86.85,377.0,57282.0,50017
0,2012,50,017,152.11,92.99,752.0,114389.0,50017,2012,50,017,148.31,92.73,427.0,63330.0,50017
0,2013,50,017,150.9,92.59,753.0,113624.0,50017,2013,50,017,154.25,98.35,404.0,62315.0,50017
0,2014,50,017,139.73,82.89,535.0,74753.0,50017,2014,50,017,138.5,85.37,267.0,36979.0,50017
0,2000,51,019,89.62,60.44,2768.0,248071.0,51019,2000,51,019,102.19,70.4,1538.0,157169.0,51019
0,2001,51,019,106.27,66.98,4612.0,490136.0,51019,2001,51,019,118.21,74.41,2680.0,316803.0,51019
0,2002,51,019,118.6,70.7,5422.0,643029.0,51019,2002,51,019,130.26,78.45,3208.0,417865.0,51019
0,2003,51,019,128.59,75.89,6991.0,898989.0,51019,2003,51,019,134.09,83.39,4172.0,559424.0,51019
0,2004,51,019,133.87,72.28,5638.0,754781.0,51019,2004,51,019,140.46,80.18,2807.0,394266.0,51019
0,2005,51,019,151.61,81.73,5931.0,899185.0,51019,2005,51,019,159.15,91.66,2941.0,468064.0,51019
0,2006,51,019,154.7,84.86,5752.0,889837.0,51019,2006,51,019,163.05,92.55,2738.0,446429.0,51019
0,2007,51,019,175.43,89.81,5296.0,929076.0,51019,2007,51,019,180.27,97.09,2491.0,449049.0,51019
0,2008,51,019,186.19,94.41,14112.0,2627480.0,51019,2008,51,019,185.76,101.0,7080.0,1315184.0,51019
0,2009,51,019,204.72,103.91,3610.0,739028.0,51019,2009,51,019,204.36,106.25,2175.0,444487.0,51019
0,2010,51,019,199.77,106.3,3204.0,640050.0,51019,2010,51,019,199.17,109.34,1974.0,393162.0,51019
0,2011,51,019,194.78,111.52,2622.0,510706.0,51019,2011,51,019,193.78,113.95,1530.0,296480.0,51019
0,2012,51,019,199.34,105.53,3220.0,641879.0,51019,2012,51,019,197.51,106.58,1903.0,375867.0,51019
0,2013,51,019,188.5,101.28,3028.0,570786.0,51019,2013,51,019,188.32,104.9,1717.0,323353.0,51019
0,2014,51,019,190.03,97.75,1691.0,321334.0,51019,2014,51,019,198.39,104.78,973.0,193036.0,51019
0,2000,50,015,109.28,84.66,860.0,93981.0,50015,2000,50,015,124.63,101.34,470.0,58576.0,50015
0,2001,50,015,130.41,99.62,1254.0,163537.0,50015,2001,50,015,143.76,116.47,824.0,118459.0,50015
0,2002,50,015,146.3,106.93,1601.0,234234.0,50015,2002,50,015,152.71,108.66,1115.0,170267.0,50015
0,2003,50,015,134.72,98.17,2665.0,359034.0,50015,2003,50,015,134.62,98.64,1868.0,251478.0,50015
0,2004,50,015,158.67,96.83,1773.0,281328.0,50015,2004,50,015,157.21,101.47,1060.0,166644.0,50015
0,2005,50,015,172.8,104.53,1894.0,327287.0,50015,2005,50,015,178.64,117.53,1044.0,186498.0,50015
0,2006,50,015,176.04,119.7,1703.0,299793.0,50015,2006,50,015,182.04,128.19,870.0,158379.0,50015
0,2007,50,015,192.75,111.71,1588.0,306083.0,50015,2007,50,015,189.93,122.21,785.0,149095.0,50015
0,2008,50,015,214.65,146.61,5048.0,1083544.0,50015,2008,50,015,213.5,160.47,2736.0,584124.0,50015
0,2009,50,015,195.15,121.19,1630.0,318098.0,50015,2009,50,015,190.02,121.56,961.0,182606.0,50015
0,2010,50,015,200.86,124.26,1323.0,265738.0,50015,2010,50,015,193.83,125.0,779.0,150995.0,50015
0,2011,50,015,210.92,136.91,1077.0,227156.0,50015,2011,50,015,205.0,144.04,644.0,132021.0,50015
0,2012,50,015,201.11,132.78,1286.0,258627.0,50015,2012,50,015,190.86,133.11,802.0,153072.0,50015
0,2013,50,015,203.09,152.22,1181.0,239844.0,50015,2013,50,015,200.55,148.98,695.0,139381.0,50015
0,2014,50,015,209.53,138.27,692.0,144993.0,50015,2014,50,015,212.76,139.22,433.0,92125.0,50015
0,2000,50,013,92.52,62.52,346.0,32012.0,50013,2000,50,013,103.79,67.28,181.0,18786.0,50013
0,2001,50,013,125.75,78.34,534.0,67150.0,50013,2001,50,013,132.45,82.59,366.0,48475.0,50013
0,2002,50,013,135.09,82.62,691.0,93346.0,50013,2002,50,013,142.17,86.84,456.0,64828.0,50013
0,2003,50,013,146.03,91.02,934.0,136393.0,50013,2003,50,013,141.06,93.33,634.0,89434.0,50013
0,2004,50,013,158.32,90.74,675.0,106869.0,50013,2004,50,013,161.67,96.32,400.0,64667.0,50013
0,2005,50,013,166.37,100.08,682.0,113467.0,50013,2005,50,013,179.5,112.85,335.0,60134.0,50013
0,2006,50,013,158.7,100.96,640.0,101570.0,50013,2006,50,013,167.51,109.89,315.0,52767.0,50013
0,2007,50,013,185.93,98.15,619.0,115090.0,50013,2007,50,013,182.42,106.08,289.0,52718.0,50013
0,2008,50,013,189.51,101.57,1692.0,320652.0,50013,2008,50,013,191.62,113.18,956.0,183192.0,50013
0,2009,50,013,201.9,118.07,617.0,124575.0,50013,2009,50,013,200.52,124.77,355.0,71186.0,50013
0,2010,50,013,207.05,112.58,489.0,101248.0,50013,2010,50,013,213.52,120.06,275.0,58719.0,50013
0,2011,50,013,204.83,131.73,403.0,82545.0,50013,2011,50,013,208.46,141.48,228.0,47528.0,50013
0,2012,50,013,202.11,122.71,516.0,104287.0,50013,2012,50,013,194.65,125.14,325.0,63260.0,50013
0,2013,50,013,203.27,117.3,395.0,80291.0,50013,2013,50,013,201.77,126.25,258.0,52057.0,50013
0,2014,50,013,205.04,118.13,238.0,48799.0,50013,2014,50,013,212.88,128.4,141.0,30016.0,50013
0,2000,50,011,81.78,50.74,1712.0,140012.0,50011,2000,50,011,89.82,55.01,905.0,81285.0,50011
0,2001,50,011,94.11,58.42,2804.0,263891.0,50011,2001,50,011,100.03,61.94,1873.0,187358.0,50011
0,2002,50,011,101.83,61.76,3073.0,312930.0,50011,2002,50,011,104.24,64.34,2193.0,228591.0,50011
0,2003,50,011,110.28,63.76,4727.0,521275.0,50011,2003,50,011,109.76,63.43,3170.0,347950.0,50011
0,2004,50,011,121.02,65.66,3331.0,403124.0,50011,2004,50,011,121.71,66.61,2008.0,244384.0,50011
0,2005,50,011,129.65,66.6,3749.0,486059.0,50011,2005,50,011,133.88,70.76,1932.0,258659.0,50011
0,2006,50,011,136.32,73.28,3642.0,496490.0,50011,2006,50,011,134.53,75.61,1777.0,239061.0,50011
0,2007,50,011,147.65,72.07,3352.0,494922.0,50011,2007,50,011,143.26,71.85,1600.0,229208.0,50011
0,2008,50,011,146.36,74.99,8860.0,1296752.0,50011,2008,50,011,144.63,79.44,4576.0,661844.0,50011
0,2009,50,011,154.25,78.19,2791.0,430512.0,50011,2009,50,011,153.35,80.9,1647.0,252571.0,50011
0,2010,50,011,157.29,80.95,2167.0,340857.0,50011,2010,50,011,155.25,84.46,1287.0,199812.0,50011
0,2011,50,011,155.59,82.15,1804.0,280685.0,50011,2011,50,011,149.2,87.18,1078.0,160840.0,50011
0,2012,50,011,153.54,84.2,2106.0,323345.0,50011,2012,50,011,149.95,83.95,1409.0,211275.0,50011
0,2013,50,011,151.96,82.1,2003.0,304380.0,50011,2013,50,011,150.46,83.47,1265.0,190328.0,50011
0,2014,50,011,154.33,84.12,1066.0,164520.0,50011,2014,50,011,160.64,84.9,680.0,109235.0,50011
0,2000,55,047,85.62,66.75,669.0,57283.0,55047,2000,55,047,93.6,75.33,338.0,31636.0,55047
0,2001,55,047,102.87,84.41,1206.0,124058.0,55047,2001,55,047,110.29,96.78,680.0,74994.0,55047
